optimgain,AttNC,meankl,Tmc,TtR,Ptt,MpbtA,entloss,surrgain,TimestepsSoFar,MtR,Tbt,entropy,TimeElapsed,EpisodesSoFar,AttC,MpbtN,Tmt
0.0023098132,4.061538461538461,0.0044962424,48.63076923076923,-122.3076923076923,55.1246705025094,78.32752611442828,0.0,0.0023098132,1089868,-9.154606774396104,231392.4923076923,0.3105779,18999.507529973984,8615,5.938461538461539,21.672473885571684,56.49230769230769
0.0022403684,4.166666666666667,0.00389236,48.07575757575758,-125.15151515151516,55.64803546245255,78.03689640582215,0.0,0.0022403684,1099956,-9.139181921586156,233658.18181818182,0.3095442,19143.036284685135,8681,5.833333333333333,21.96310359417783,57.04545454545455
0.002138142,3.046153846153846,0.003757509,49.4,-128.0,54.44011828017193,76.97889369351866,0.0,0.002138142,1109943,-9.440839606356201,228619.8153846154,0.29963627,19283.352296829224,8746,6.953846153846154,23.021106306481325,55.815384615384616
0.0023076087,3.4242424242424243,0.0034754737,48.39393939393939,-132.42424242424244,55.36139761354915,76.65003107055848,0.0,0.0023076087,1119917,-9.66200750040679,232479.0303030303,0.30070585,19424.050484895706,8812,6.575757575757576,23.34996892944149,56.75757575757576
0.0022612195,3.671641791044776,0.0038080267,48.1044776119403,-132.83582089552237,55.64280454968466,76.78602692407785,0.0,0.0022612195,1129990,-9.592206852921281,233716.53731343284,0.30001384,19566.42832136154,8879,6.3283582089552235,23.213973075922137,57.059701492537314
0.0021271904,3.578125,0.0045492747,47.90625,-135.9375,55.802585731400505,76.2302868703284,0.0,0.0021271904,1139954,-9.716662205163754,234304.0,0.30387935,19708.498410463333,8943,6.421875,23.7697131296716,57.203125
0.002120498,3.7384615384615385,0.0049208277,49.676923076923075,-123.53846153846153,54.18552956071343,77.71264301756518,0.0,0.002120498,1149947,-8.883167792563453,227548.55384615384,0.31018293,19852.29525089264,9008,6.2615384615384615,22.2873569824348,55.55384615384615
0.0020382088,2.8615384615384616,0.0032263969,49.261538461538464,-125.23076923076923,54.571470675554615,77.68789234357644,0.0,0.0020382088,1159951,-9.082000566450215,229186.95384615383,0.32157856,19990.912726402283,9073,7.138461538461539,22.312107656423574,55.95384615384615
0.0020277593,2.3384615384615386,0.004110154,49.33846153846154,-135.3846153846154,54.49710937907671,75.87818470769221,0.0,0.0020277593,1169931,-9.598488325576131,228871.87692307692,0.30261827,20137.198565721512,9138,7.661538461538462,24.12181529230776,55.87692307692308
0.0023505401,2.671875,0.004660026,48.9375,-134.6875,54.88566639220259,76.10402581698823,0.0,0.0023505401,1179981,-9.580369898839091,230592.0,0.30804464,20277.97769856453,9202,7.328125,23.89597418301177,56.296875
0.0018786761,2.4603174603174605,0.003009895,48.92063492063492,-136.66666666666666,54.85857797342365,75.65488151874229,0.0,0.0018786761,1189858,-9.65797329917209,230286.22222222222,0.3138044,20416.79203081131,9265,7.5396825396825395,24.34511848125773,56.22222222222222
0.00318968,2.40625,0.0044076024,46.6875,-159.375,56.950852610711955,72.98768599570012,0.0,0.00318968,1199858,-11.129581835914447,239296.0,0.31635562,20555.365840435028,9329,7.59375,27.01231400429991,58.421875
0.0021016654,3.111111111111111,0.0029826947,47.53968253968254,-131.74603174603175,56.168070099187844,77.24707407700144,0.0,0.0021016654,1209835,-9.356655204696079,236007.61904761905,0.30165848,20697.750952720642,9392,6.888888888888889,22.752925922998575,57.61904761904762
0.0019543534,2.96875,0.0036644293,48.890625,-131.71875,54.921809014928,76.59736438292795,0.0,0.0019543534,1219855,-9.347018880650536,230720.0,0.2968614,20839.311238765717,9456,7.03125,23.402635617072054,56.328125
0.0025013178,3.6769230769230767,0.0043091765,48.16923076923077,-132.0,55.589159139974306,76.86029965210521,0.0,0.0025013178,1229949,-9.439895993238435,233535.0153846154,0.32024997,20979.80128622055,9521,6.323076923076923,23.139700347894774,57.01538461538462
0.0022923518,2.953125,0.004506754,48.9375,-123.59375,54.8852072508677,78.03618054966009,0.0,0.0022923518,1239912,-8.767598424323051,230592.0,0.3297305,21119.503387212753,9585,7.046875,21.963819450339923,56.296875
0.0023875544,2.257575757575758,0.0047887927,48.10606060606061,-137.27272727272728,55.61827545041026,76.00924844151476,0.0,0.0023875544,1249996,-9.679399031627732,233534.0606060606,0.30828425,21257.916781187057,9651,7.742424242424242,23.99075155848524,57.015151515151516
0.0020725525,2.5,0.0037979144,48.515625,-127.8125,55.269252384472,77.58027012076091,0.0,0.0020725525,1259866,-8.998274334850928,232192.0,0.320322,21398.353318214417,9715,7.5,22.419729879239085,56.6875
0.0024685382,2.0597014925373136,0.0034468635,49.6865671641791,-135.52238805970148,54.18647244746692,75.58156833678126,0.0,0.0024685382,1269887,-9.402222946498371,227603.10447761195,0.3059023,21545.183423280716,9782,7.940298507462686,24.41843166321874,55.56716417910448
0.0020886604,2.8333333333333335,0.0037242773,49.621212121212125,-127.72727272727273,54.27052701509189,76.99487309296877,0.0,0.0020886604,1279908,-9.17167614697828,228072.72727272726,0.32652962,21688.64935040474,9848,7.166666666666667,23.00512690703122,55.68181818181818
0.0027104565,3.5538461538461537,0.0050351215,49.261538461538464,-126.46153846153847,54.607163602581366,77.53741298203077,0.0,0.0027104565,1289988,-8.944507943439847,229502.03076923077,0.33580804,21828.45916700363,9913,6.446153846153846,22.46258701796921,56.03076923076923
0.0018596054,2.5555555555555554,0.0036721174,46.23809523809524,-168.57142857142858,57.37579691784403,71.69018145404532,0.0,0.0018596054,1299870,-11.20252219354385,241143.87301587302,0.30229428,21969.58516740799,9976,7.444444444444445,28.309818545954666,58.87301587301587
0.0024229449,3.6615384615384614,0.004402338,50.30769230769231,-131.84615384615384,53.644981505471314,76.31746509077242,0.0,0.0024229449,1309869,-9.204595695829308,225469.04615384617,0.29998094,22114.831375837326,10041,6.338461538461538,23.68253490922756,55.04615384615385
0.0024854285,4.46875,0.0051065707,48.015625,-132.5,55.70436064867588,76.81802691936667,0.0,0.0024854285,1319889,-9.3333177150365,233920.0,0.2909828,22257.136414289474,10105,5.53125,23.181973080633338,57.109375
0.001970557,4.484375,0.0035128852,48.90625,-130.0,54.88726133271558,77.00046467294911,0.0,0.001970557,1329931,-9.31559501199378,230464.0,0.28718212,22401.999493837357,10169,5.515625,22.999535327050918,56.265625
0.001994543,4.5606060606060606,0.0038577283,49.21212121212121,-133.93939393939394,54.629396177035574,76.01758884819805,0.0,0.001994543,1339997,-9.6673203191173,229500.12121212122,0.28218597,22549.22243618965,10235,5.4393939393939394,23.982411151801948,56.03030303030303
0.0020363256,4.753846153846154,0.0042804084,49.61538461538461,-126.0,54.24302493407442,77.33210579180786,0.0,0.0020363256,1349922,-9.187401712971365,227800.61538461538,0.2693692,22698.281430244446,10300,5.246153846153846,22.667894208192156,55.61538461538461
0.0020601219,4.863636363636363,0.003911119,48.39393939393939,-126.81818181818181,55.36132524738386,77.68511039739924,0.0,0.0020601219,1359939,-9.227216996020731,232479.0303030303,0.2686893,22845.583661556244,10366,5.136363636363637,22.314889602600793,56.75757575757576
0.0020594848,4.753846153846154,0.003338867,47.93846153846154,-139.23076923076923,55.77086409573081,75.6569684114499,0.0,0.0020594848,1369938,-10.086356353155526,234165.16923076924,0.2863068,22988.48375582695,10431,5.246153846153846,24.343031588550094,57.16923076923077
0.0024036702,4.7272727272727275,0.0044284193,48.10606060606061,-143.4848484848485,55.6398694293165,74.77862469532258,0.0,0.0024036702,1379893,-10.390480338827716,233720.24242424243,0.2903907,23134.92027401924,10497,5.2727272727272725,25.221375304677416,57.06060606060606
0.0020642243,4.569230769230769,0.003982805,47.676923076923075,-141.53846153846155,56.01719604677982,75.45560112162653,0.0,0.0020642243,1389891,-9.951031590649404,235236.43076923076,0.28397146,23282.596518993378,10562,5.430769230769231,24.544398878373467,57.43076923076923
0.0017912781,4.015151515151516,0.0032846374,49.46969696969697,-125.75757575757575,54.382356328656364,77.50760907972463,0.0,0.0017912781,1399962,-9.019902268877665,228445.0909090909,0.2684004,23430.245799541473,10628,5.984848484848484,22.492390920275366,55.77272727272727
0.0020669897,3.923076923076923,0.0045936485,48.41538461538462,-120.15384615384616,55.36387928956019,78.85025448189468,0.0,0.0020669897,1409888,-8.800878663179367,232589.78461538462,0.27744827,23570.912935495377,10693,6.076923076923077,21.14974551810531,56.784615384615385
0.0019593807,2.4545454545454546,0.0034715466,49.93939393939394,-128.4848484848485,53.982404915684036,76.96032304266357,0.0,0.0019593807,1419926,-9.058063404925289,226893.57575757575,0.258921,23709.001003026962,10759,7.545454545454546,23.03967695733644,55.39393939393939
0.0019818184,3.0,0.003978995,49.28787878787879,-122.72727272727273,54.52299138312344,78.03676400159274,0.0,0.0019818184,1429954,-9.067036021970706,228879.51515151514,0.2793249,23851.94389939308,10825,7.0,21.96323599840722,55.878787878787875
0.0023913349,4.1692307692307695,0.0042819194,48.89230769230769,-121.38461538461539,54.90450035966879,78.5215163727173,0.0,0.0023913349,1439976,-8.798420310716578,230573.29230769232,0.2765543,23996.905256271362,10890,5.8307692307692305,21.47848362728272,56.292307692307695
0.0022885716,4.015625,0.0035967536,48.75,-125.15625,55.05501825168094,77.87767798662742,0.0,0.0022885716,1449945,-8.989181463233244,231296.0,0.27768108,24138.197445631027,10954,5.984375,22.122322013372575,56.46875
0.0017625977,4.2615384615384615,0.0031333242,47.69230769230769,-121.84615384615384,56.00379768405239,78.97550483696743,0.0,0.0017625977,1459955,-8.631474771603159,235173.4153846154,0.27882308,24279.490752220154,11019,5.7384615384615385,21.024495163032555,57.41538461538462
0.0017287055,4.193548387096774,0.0026766495,47.53225806451613,-135.6451612903226,56.19352564321672,76.48122013598294,0.0,0.0017287055,1469876,-9.358478461619638,236180.64516129033,0.27517352,24419.984723091125,11081,5.806451612903226,23.51877986401707,57.66129032258065
0.002158205,5.030769230769231,0.0044290344,46.86153846153846,-130.92307692307693,56.76697078544143,77.5696529235701,0.0,0.002158205,1479998,-9.26517415319545,238387.2,0.27731434,24561.403915643692,11146,4.969230769230769,22.430347076429893,58.2
0.0022940952,5.390625,0.0042172032,48.953125,-120.625,54.82703390227223,78.55154372788283,0.0,0.0022940952,1489858,-8.484145557349636,230144.0,0.28874728,24699.706956386566,11210,4.609375,21.448456272117188,56.1875
0.002195939,4.257575757575758,0.0054221665,49.43939393939394,-124.0909090909091,54.38768235035489,77.75617515105557,0.0,0.002195939,1499981,-8.987353218554587,228320.9696969697,0.2792913,24841.560241937637,11276,5.742424242424242,22.243824848944453,55.74242424242424
0.00274354,3.8125,0.0054253563,49.234375,-125.15625,54.634413213957146,77.71172256941043,0.0,0.00274354,1509881,-8.868504988435754,229632.0,0.2980247,24982.464076280594,11340,6.1875,22.28827743058957,56.0625
0.002674542,2.640625,0.005315763,45.8125,-154.21875,57.75860404658541,73.92464061389622,0.0,0.002674542,1519909,-10.412001655164527,242688.0,0.28054863,25119.496902942657,11404,7.359375,26.075359386103777,59.25
0.001815322,2.375,0.00462553,46.953125,-140.9375,56.687954299075514,75.70719339328137,0.0,0.001815322,1529948,-9.928026490533934,238080.0,0.26153898,25256.79750108719,11468,7.625,24.292806606718617,58.125
0.001971116,3.507936507936508,0.003253006,46.888888888888886,-135.55555555555554,56.76399521826846,76.70704318076885,0.0,0.001971116,1539852,-9.36686812271171,238478.22222222222,0.26977012,25392.881209135056,11531,6.492063492063492,23.292956819231144,58.22222222222222
0.0022455275,3.0634920634920637,0.004317869,46.12698412698413,-161.26984126984127,57.45441112032419,72.68415633513301,0.0,0.0022455275,1549851,-11.056480564902586,241338.92063492062,0.25920334,25531.33525276184,11594,6.936507936507937,27.315843664866993,58.92063492063492
0.0023186572,2.8,0.004693402,47.86153846153846,-140.6153846153846,55.849669887562406,75.47812611605659,0.0,0.0023186572,1559882,-9.845145819079846,234543.26153846155,0.29894054,25674.453943490982,11659,7.2,24.521873883943407,57.261538461538464
0.0019389108,2.03125,0.004236247,46.8125,-165.15625,56.804983241321644,71.89141134400003,0.0,0.0019389108,1569932,-10.79811565371945,238528.0,0.2536649,25815.22623205185,11723,7.96875,28.10858865599998,58.234375
0.002086618,2.8181818181818183,0.004335439,48.13636363636363,-141.8181818181818,55.583620660473045,75.14879635784884,0.0,0.002086618,1579919,-10.008697673963699,233347.87878787878,0.26142105,25952.96431660652,11789,7.181818181818182,24.851203642151145,56.96969696969697
0.0027211243,3.787878787878788,0.004724234,49.07575757575758,-122.42424242424242,54.7383556015934,78.187145994046,0.0,0.0027211243,1589850,-8.951253923116104,229872.48484848486,0.2679098,26096.99715065956,11855,6.212121212121212,21.81285400595398,56.121212121212125
0.0019734302,3.2388059701492535,0.0037178893,49.64179104477612,-119.25373134328358,54.18885782188456,78.47465306159152,0.0,0.0019734302,1599863,-8.72659713297803,227419.7014925373,0.27831638,26238.764280319214,11922,6.7611940298507465,21.525346938408465,55.52238805970149
0.0020021577,4.5588235294117645,0.0042014024,48.8235294117647,-115.58823529411765,54.95363350013537,79.49552706461986,0.0,0.0020021577,1609985,-8.456802403102003,230701.17647058822,0.29334247,26379.271289348602,11990,5.4411764705882355,20.504472935380115,56.3235294117647
0.0017696384,4.074626865671642,0.0037546826,49.47761194029851,-127.76119402985074,54.383708292736834,77.16500435776794,0.0,0.0017696384,1619996,-9.161290721115158,228458.98507462686,0.28374603,26526.32081437111,12057,5.925373134328358,22.83499564223204,55.776119402985074
0.002075225,4.590909090909091,0.0045009316,49.60606060606061,-117.27272727272727,54.264922995589195,78.92886047694974,0.0,0.002075225,1629891,-8.485975040663451,227948.60606060605,0.2777535,26671.40235733986,12123,5.409090909090909,21.071139523050253,55.65151515151515
0.0026785743,6.03030303030303,0.0051419265,48.95454545454545,-120.15151515151516,54.85360948729017,78.66861989081609,0.0,0.0026785743,1639960,-8.680151332588565,230368.9696969697,0.3151659,26817.583052158356,12189,3.9696969696969697,21.331380109183925,56.24242424242424
0.0027221944,4.921875,0.0041137254,47.0625,-143.75,56.577218814336824,75.36781400679945,0.0,0.0027221944,1649969,-9.996881736409005,237568.0,0.2977601,26959.400005578995,12253,5.078125,24.632185993200533,58.0
0.0027610047,5.03030303030303,0.0051856055,47.515151515151516,-131.21212121212122,56.15140114472512,77.28373183093504,0.0,0.0027610047,1659976,-9.293846163922973,235706.18181818182,0.32077122,27104.663066864014,12319,4.96969696969697,22.71626816906493,57.54545454545455
0.001957721,4.107692307692307,0.0033678175,48.04615384615385,-129.69230769230768,55.703110031641266,77.30116341580855,0.0,0.001957721,1669953,-9.12682565785032,234039.13846153847,0.29700714,27246.307240486145,12384,5.892307692307693,22.69883658419145,57.13846153846154
0.0016999028,3.5223880597014925,0.0026412308,50.149253731343286,-120.29850746268657,53.75598635099836,78.16275852898205,0.0,0.0016999028,1679926,-8.591249154721957,225769.07462686568,0.2780319,27391.190442562103,12451,6.477611940298507,21.837241471017965,55.11940298507463
0.0020772847,3.8153846153846156,0.004070254,48.23076923076923,-124.15384615384616,55.52408900340719,78.15854089690184,0.0,0.0020772847,1689856,-8.925486414658309,233219.93846153846,0.27998173,27531.331881523132,12516,6.184615384615385,21.841459103098146,56.93846153846154
0.0021556106,4.522388059701493,0.003406839,49.83582089552239,-116.41791044776119,54.03785868094388,79.00634662959625,0.0,0.0021556106,1699949,-8.552212934069223,226930.62686567163,0.29233918,27673.05496263504,12583,5.477611940298507,20.99365337040376,55.40298507462686
0.0021377294,3.5303030303030303,0.0041557215,50.74242424242424,-125.75757575757575,53.24559970494199,77.12200629667977,0.0,0.0021377294,1709924,-9.018425349665264,223790.54545454544,0.26514304,27819.059040784836,12649,6.46969696969697,22.877993703320186,54.63636363636363
0.0022690594,5.268656716417911,0.004011507,49.43283582089552,-110.74626865671642,54.414181513599615,80.11844756565786,0.0,0.0022690594,1719895,-8.18735307657626,228520.1194029851,0.2895782,27965.18741440773,12716,4.731343283582089,19.88155243434216,55.791044776119406
0.0015455633,5.681818181818182,0.0029953104,48.84848484848485,-120.75757575757575,54.987508214022554,78.63623140632815,0.0,0.0015455633,1729957,-8.75927656838445,231113.69696969696,0.2830973,28109.35553097725,12782,4.318181818181818,21.36376859367186,56.42424242424242
0.0022068596,5.984615384615385,0.0044734315,47.41538461538462,-126.76923076923077,56.25727769962096,78.22507469306179,0.0,0.0022068596,1739955,-9.042347427673047,236244.6769230769,0.30342668,28255.10631942749,12847,4.015384615384615,21.77492530693822,57.676923076923075
0.002131779,5.0,0.0044808257,48.985074626865675,-114.6268656716418,54.8515121194898,79.6082624649861,0.0,0.002131779,1749944,-8.229738213718337,230476.41791044775,0.2978334,28395.048600912094,12914,5.0,20.391737535013874,56.26865671641791
0.0019769229,3.417910447761194,0.0039201137,50.149253731343286,-127.46268656716418,53.7429343174991,76.96655348582381,0.0,0.0019769229,1759871,-9.087368314922392,225646.80597014926,0.2942692,28536.889436244965,12981,6.582089552238806,23.033446514176184,55.08955223880597
0.002542881,4.17910447761194,0.0041479208,49.46268656716418,-115.67164179104478,54.37073849418139,79.17015629947619,0.0,0.002542881,1769898,-8.498738872976546,228275.58208955225,0.3278824,28675.575659513474,13048,5.82089552238806,20.829843700523814,55.73134328358209
0.0025064682,2.515151515151515,0.0048726276,48.34848484848485,-135.0,55.43812978232969,76.27566098231706,0.0,0.0025064682,1779851,-9.404893951587209,232975.51515151514,0.2996511,28812.172981977463,13114,7.484848484848484,23.724339017682937,56.878787878787875
0.002451156,4.223880597014926,0.004823367,49.26865671641791,-125.97014925373135,54.56689063218516,77.5004777562788,0.0,0.002451156,1789919,-9.007516783357516,229192.59701492538,0.32399675,28954.96613883972,13181,5.776119402985074,22.499522243721152,55.95522388059702
0.0020990677,3.9365079365079363,0.004059338,46.98412698412698,-145.55555555555554,56.6482781672377,75.18074337461987,0.0,0.0020990677,1799872,-10.03090573606959,237893.07936507938,0.29103288,29096.853358268738,13244,6.063492063492063,24.819256625380106,58.07936507936508
0.0017646502,4.462686567164179,0.0035360458,49.02985074626866,-123.73134328358209,54.80008581162272,78.08268413343941,0.0,0.0017646502,1809976,-9.001251890365154,230231.8805970149,0.2961049,29244.14951109886,13311,5.537313432835821,21.91731586656057,56.208955223880594
0.0019937519,4.686567164179104,0.0031886136,50.223880597014926,-115.5223880597015,53.69949203211912,78.99051169376023,0.0,0.0019937519,1819997,-8.417146450980308,225585.67164179104,0.30909514,29389.50941324234,13378,5.313432835820896,21.009488306239785,55.07462686567164
0.0021990396,4.757575757575758,0.0041052643,48.57575757575758,-132.42424242424244,55.1885298903159,76.59532046583196,0.0,0.0021990396,1829980,-9.42683504090692,231734.30303030304,0.304859,29535.458035469055,13444,5.242424242424242,23.404679534168036,56.57575757575758
0.002065153,4.384615384615385,0.0037245294,49.06153846153846,-118.46153846153847,54.75287433086162,78.91833008871679,0.0,0.002065153,1839881,-8.555085193212339,229943.13846153847,0.3352021,29678.21094274521,13509,5.615384615384615,21.0816699112832,56.13846153846154
0.0020030069,3.8,0.0036271266,48.707692307692305,-124.3076923076923,55.05688886339253,78.01633075885633,0.0,0.0020030069,1849976,-8.848288536895135,231140.43076923076,0.32717454,29819.909611225128,13574,6.2,21.98366924114366,56.43076923076923
0.0022930326,3.380952380952381,0.004176496,48.38095238095238,-129.68253968253967,55.40360550790042,77.28127524478418,0.0,0.0022930326,1859924,-9.174367427526555,232821.84126984127,0.3327544,29962.7713470459,13637,6.619047619047619,22.718724755215824,56.84126984126984
0.0021047965,2.7096774193548385,0.0042502014,46.62903225806452,-159.67741935483872,56.995448172174235,72.91424998341608,0.0,0.0021047965,1869878,-10.952901857150245,239417.8064516129,0.30724445,30102.17146587372,13699,7.290322580645161,27.085750016583905,58.45161290322581
0.0021800157,3.71875,0.004578516,48.84375,-131.875,54.93821786039137,76.676402494308,0.0,0.0021800157,1879866,-9.367941640311358,230656.0,0.2837535,30244.711903095245,13763,6.28125,23.323597505691993,56.3125
0.0027006867,3.606060606060606,0.0039345347,49.515151515151516,-127.57575757575758,54.33677901343182,77.00750999109401,0.0,0.0027006867,1889870,-9.210729150949877,228196.84848484848,0.3066398,30386.711591482162,13829,6.393939393939394,22.992490008906024,55.71212121212121
0.0028568616,3.5671641791044775,0.005884238,49.582089552238806,-124.4776119402985,54.293093319027825,77.70893088603573,0.0,0.0028568616,1899847,-9.07736656621048,228092.1791044776,0.31898153,30530.129836797714,13896,6.432835820895522,22.291069113964248,55.6865671641791
0.0029675586,3.953125,0.005376229,48.5,-129.6875,55.26245904128182,77.2777337184343,0.0,0.0029675586,1909912,-9.002317528949135,232064.0,0.3161893,30673.33594274521,13960,6.046875,22.722266281565712,56.65625
0.0021271985,3.4307692307692306,0.0045713135,47.738461538461536,-132.6153846153846,55.97273549255621,77.04507075036899,0.0,0.0021271985,1919980,-9.15156263538684,235110.4,0.29996055,30812.65616583824,14025,6.569230769230769,22.954929249630997,57.4
0.0019760404,3.40625,0.0038298226,47.328125,-139.6875,56.325098743522354,75.98078140260704,0.0,0.0019760404,1929863,-9.551012536385224,236480.0,0.28073427,30951.67134332657,14089,6.59375,24.019218597392985,57.734375
0.002002658,3.742424242424242,0.0042196363,48.666666666666664,-136.8181818181818,55.094998180242214,75.91690912344818,0.0,0.002002658,1939975,-9.689232065908355,231299.87878787878,0.2717418,31094.11585998535,14155,6.257575757575758,24.083090876551804,56.46969696969697
0.0018345477,4.181818181818182,0.0034674646,48.666666666666664,-120.75757575757575,55.12393486106763,78.57742327303087,0.0,0.0018345477,1949908,-8.784357865462995,231548.12121212122,0.2690009,31234.119212150574,14221,5.818181818181818,21.422576726969112,56.53030303030303
0.0026606992,3.4615384615384617,0.0061022057,48.707692307692305,-132.30769230769232,55.073315772676075,76.60358670701103,0.0,0.0026606992,1959874,-9.60948702940192,231266.46153846153,0.26756948,31374.3505961895,14286,6.538461538461538,23.396413292988946,56.46153846153846
0.0021745088,3.328125,0.003508892,47.890625,-137.8125,55.83836633492168,75.90954529994305,0.0,0.0021745088,1969910,-9.561401012473734,234560.0,0.25656927,31516.573756217957,14350,6.671875,24.090454700056945,57.265625
0.0022850356,3.8125,0.00565479,48.03125,-130.0,55.719986876715076,77.35183458276285,0.0,0.0022850356,1979853,-9.113072958975543,234112.0,0.249824,31658.719078540802,14414,6.1875,22.648165417237166,57.15625
0.002711023,3.4615384615384617,0.0047403765,50.184615384615384,-137.3846153846154,53.71914676502603,75.09830657239925,0.0,0.002711023,1989863,-9.883693473897363,225595.07692307694,0.29368952,31803.52423143387,14479,6.538461538461538,24.901693427600744,55.07692307692308
0.0025775526,2.46875,0.0042247376,47.375,-145.9375,56.310589442126364,75.05976969368842,0.0,0.0025775526,1999879,-9.849992068846529,236544.0,0.27224842,31944.6915307045,14543,7.53125,24.940230306311545,57.75
0.0020673932,2.9393939393939394,0.0038222785,49.196969696969695,-135.0,54.60121760756233,76.01418031732496,0.0,0.0020673932,2009901,-9.526137758093736,229189.81818181818,0.26194233,32084.561384677887,14609,7.0606060606060606,23.985819682675032,55.95454545454545
0.003103322,3.769230769230769,0.005277498,49.215384615384615,-118.15384615384616,54.59897657130622,78.87882921090481,0.0,0.003103322,2019881,-8.576303501358284,229249.96923076923,0.292767,32226.060349941254,14674,6.230769230769231,21.121170789095192,55.96923076923077
0.0018103338,3.0597014925373136,0.0032991974,48.37313432835821,-142.98507462686567,55.398296106190834,75.30347383899534,0.0,0.0018103338,2029980,-9.858685602195921,232738.38805970148,0.2506241,32371.192884206772,14741,6.940298507462686,24.69652616100466,56.82089552238806
0.0019757948,4.363636363636363,0.0038429194,49.984848484848484,-128.93939393939394,53.94037009044851,76.87921944552743,0.0,0.0019757948,2039887,-9.336438355827195,226707.39393939395,0.2487196,32513.9727704525,14807,5.636363636363637,23.12078055447258,55.34848484848485
0.0019346161,4.484848484848484,0.004073218,49.22727272727273,-126.51515151515152,54.6206816054938,77.56376752401164,0.0,0.0019346161,2049998,-9.014179137987977,229500.12121212122,0.23446219,32659.272110939026,14873,5.515151515151516,22.436232475988362,56.03030303030303
0.002618444,4.954545454545454,0.0058552204,49.621212121212125,-124.39393939393939,54.215080137852354,77.6335382817163,0.0,0.002618444,2059975,-9.257898029039,227576.24242424243,0.26798293,32802.83848404884,14939,5.045454545454546,22.366461718283706,55.56060606060606
0.0024550168,4.2615384615384615,0.0052866405,49.30769230769231,-130.0,54.52044519164943,76.81767982688154,0.0,0.0024550168,2069888,-9.560490274790972,228934.8923076923,0.24191898,32944.30507540703,15004,5.7384615384615385,23.18232017311846,55.89230769230769
0.0021982081,4.723076923076923,0.0044270386,48.4,-126.3076923076923,55.37110765569146,77.73019376164729,0.0,0.0021982081,2079921,-8.949079951615262,232589.78461538462,0.26351607,33087.86284518242,15069,5.276923076923077,22.269806238352707,56.784615384615385
0.0016693886,4.384615384615385,0.004679327,47.93846153846154,-130.15384615384616,55.78395388240756,77.29878115681194,0.0,0.0016693886,2089979,-9.013027609345661,234291.2,0.21906668,33229.64344549179,15134,5.615384615384615,22.701218843188077,57.2
0.0018975422,4.954545454545454,0.004677998,48.96969696969697,-122.57575757575758,54.86702211832904,78.22997569459552,0.0,0.0018975422,2099895,-8.857338921250635,230555.15151515152,0.22362314,33373.8776473999,15200,5.045454545454546,21.770024305404483,56.28787878787879
0.002142202,5.268656716417911,0.004724651,49.91044776119403,-117.16417910447761,53.97409940123352,78.76943899267033,0.0,0.002142202,2109982,-8.686817191693144,226686.08955223882,0.25429222,33518.584656476974,15267,4.731343283582089,21.230561007329676,55.343283582089555
0.0026612629,5.731343283582089,0.005507736,50.223880597014926,-116.86567164179104,53.69914966618703,78.71482255509552,0.0,0.0026612629,2119964,-8.730781251301481,225585.67164179104,0.2815978,33664.09127640724,15334,4.268656716417911,21.285177444904487,55.07462686567164
0.002365389,4.96969696969697,0.004546335,50.121212121212125,-119.84848484848484,53.776329005013125,78.25072418680378,0.0,0.002365389,2129845,-8.685312046558023,225838.54545454544,0.29020113,33809.66925263405,15400,5.03030303030303,21.749275813196206,55.13636363636363
0.0022636156,3.611940298507463,0.004848506,49.02985074626866,-121.94029850746269,54.80712679240763,78.28307666462312,0.0,0.0022636156,2139888,-8.721778751273424,230293.01492537314,0.28151774,33947.48110818863,15467,6.388059701492537,21.71692333537688,56.223880597014926
0.001917612,4.409090909090909,0.0033112154,49.31818181818182,-121.81818181818181,54.52278279847141,78.25491625604013,0.0,0.001917612,2149851,-8.62410860610602,229003.63636363635,0.28223047,34091.725259780884,15533,5.590909090909091,21.745083743959857,55.90909090909091
0.0019679023,5.134328358208955,0.0037361572,49.40298507462686,-114.32835820895522,54.44128096248274,79.52392811064591,0.0,0.0019679023,2159971,-8.159073221372363,228642.38805970148,0.26389903,34235.41503381729,15600,4.865671641791045,20.476071889354085,55.82089552238806
0.0021496082,6.455882352941177,0.0053555737,50.220588235294116,-103.82352941176471,53.65287480286244,81.08825217208371,0.0,0.0021496082,2169968,-7.670832942352024,225159.5294117647,0.3053113,34381.842111349106,15668,3.5441176470588234,18.91174782791623,54.970588235294116
0.0019628129,4.969230769230769,0.004067772,47.87692307692308,-139.69230769230768,55.84376107607812,75.65717851199213,0.0,0.0019628129,2179929,-9.633640911123388,234543.26153846155,0.28190503,34524.891315460205,15733,5.030769230769231,24.342821488007868,57.261538461538464
0.0020620995,6.447761194029851,0.004329206,48.67164179104478,-115.82089552238806,55.12635645772454,79.49753291811226,0.0,0.0020620995,2189958,-8.378602361270074,231576.83582089553,0.29439652,34669.05896806717,15800,3.5522388059701493,20.502467081887726,56.53731343283582
0.0021399297,5.575757575757576,0.004187227,49.378787878787875,-115.3030303030303,54.450951035228684,79.30218886388406,0.0,0.0021399297,2199927,-8.377747663422745,228631.27272727274,0.3057949,34812.34827566147,15866,4.424242424242424,20.697811136115938,55.81818181818182
