AttC,surrgain,Tmc,TimeElapsed,Tbt,MpbtN,entloss,MtR,AttNC,entropy,TtR,MpbtA,EpisodesSoFar,meankl,Ptt,TimestepsSoFar,optimgain,Tmt
7.220588235294118,0.0024324975,48.51470588235294,17930.202689170837,232267.29411764705,25.124947520127986,0.0,-10.013941825296085,2.7794117647058822,0.2854263,-143.38235294117646,74.87505247987208,8608,0.0034751745,55.277430140422396,1119935,0.0024324975,56.705882352941174
6.0,0.003142358,50.32835820895522,18040.82535815239,225463.40298507462,21.469583786023673,0.0,-8.632217579359065,4.0,0.2736971,-118.2089552238806,78.5304162139763,8675,0.0053640236,53.635240258137166,1129896,0.003142358,55.04477611940298
4.835820895522388,0.0023628103,50.701492537313435,18153.27695417404,223751.64179104476,22.06079075058144,0.0,-8.901890716063548,5.164179104477612,0.29434127,-120.29850746268657,77.93920924941858,8742,0.004653161,53.26229466645774,1139865,0.0023628103,54.62686567164179
5.617647058823529,0.0020953089,49.720588235294116,18260.633945941925,227388.23529411765,21.676592942301312,0.0,-8.88365929628556,4.382352941176471,0.2750955,-120.0,78.32340705769867,8810,0.004285125,54.14680749383361,1149947,0.0020953089,55.51470588235294
4.984848484848484,0.0024917966,49.96969696969697,18368.83853673935,226459.15151515152,20.38192237784486,0.0,-8.476519987504961,5.015151515151516,0.27560022,-113.03030303030303,79.61807762215516,8876,0.0041947714,53.92156062335364,1159872,0.0024917966,55.28787878787879
4.552238805970149,0.0018735633,49.26865671641791,18480.05691432953,228948.05970149254,21.147963725987477,0.0,-8.727829023215001,5.447761194029851,0.2900612,-118.2089552238806,78.85203627401253,8943,0.0037506144,54.540432062583726,1169918,0.0018735633,55.8955223880597
6.268656716417911,0.0019552435,49.223880597014926,18591.88951420784,229253.73134328358,23.91967367608732,0.0,-9.661914237699742,3.7313432835820897,0.30442888,-133.88059701492537,76.08032632391269,9010,0.003193549,54.594532863868956,1179854,0.0019552435,55.97014925373134
5.2898550724637685,0.0018754486,49.17391304347826,18703.881897449493,229435.36231884058,22.376458141592103,0.0,-9.102854239854821,4.7101449275362315,0.3076393,-126.23188405797102,77.62354185840792,9079,0.0031898343,54.6415161737859,1189992,0.0018754486,56.01449275362319
6.5,0.00232422,49.77272727272727,18810.147967338562,227390.0606060606,22.24069503926227,0.0,-8.862021549855761,3.5,0.29376417,-124.84848484848484,77.75930496073771,9145,0.004311515,54.11987272357403,1199906,0.00232422,55.515151515151516
6.522388059701493,0.0026412567,49.298507462686565,18919.833486557007,228825.79104477612,23.245896416956803,0.0,-9.191127308106955,3.4776119402985075,0.2757376,-130.29850746268656,76.75410358304316,9212,0.005518949,54.51021288949417,1209959,0.0026412567,55.865671641791046
5.523076923076923,0.0025146033,49.6,19027.22525882721,227737.6,19.58045578417922,0.0,-8.013510219132872,4.476923076923077,0.31771633,-108.92307692307692,80.4195442158208,9277,0.005363995,54.24353554873271,1219885,0.0025146033,55.6
7.384615384615385,0.0027903607,47.86153846153846,19130.51677632332,234858.33846153846,23.07611192165227,0.0,-9.25251275274723,2.6153846153846154,0.30662847,-133.3846153846154,76.92388807834773,9342,0.0045157964,55.88348656610001,1229874,0.0027903607,57.33846153846154
6.7272727272727275,0.0026632075,48.666666666666664,19236.189893245697,231361.9393939394,21.318365599834387,0.0,-8.760026247674155,3.272727272727273,0.30761734,-120.45454545454545,78.68163440016559,9408,0.004208037,55.10460478375079,1239950,0.0026632075,56.484848484848484
6.523076923076923,0.0034574152,48.2,19342.15145254135,233030.8923076923,21.33674122631974,0.0,-8.674952508991202,3.476923076923077,0.30607176,-122.46153846153847,78.66325877368025,9473,0.00583447,55.51800976715705,1249843,0.0034574152,56.89230769230769
6.731343283582089,0.001924953,49.67164179104478,19451.774871349335,227847.64179104476,22.44705524861187,0.0,-8.990823847861519,3.2686567164179103,0.29909492,-126.41791044776119,77.55294475138817,9540,0.00320453,54.21959156164742,1259865,0.001924953,55.62686567164179
6.731343283582089,0.00214681,49.83582089552239,19556.769348859787,226869.49253731343,21.61240010556465,0.0,-8.606720269763663,3.2686567164179103,0.31170142,-119.70149253731343,78.38759989443537,9607,0.0034566973,54.031196325651145,1269923,0.00214681,55.38805970149254
7.3125,0.0022623509,49.59375,19663.460763454437,228096.0,23.979447994896432,0.0,-9.410653969768052,2.6875,0.31156465,-134.21875,76.02055200510357,9671,0.004067223,54.285904966166235,1279857,0.0022623509,55.6875
7.184615384615385,0.001807948,48.04615384615385,19768.868735790253,233976.12307692308,23.554329398045923,0.0,-9.508927981560321,2.8153846153846156,0.29639167,-134.6153846153846,76.44567060195405,9736,0.0031141406,55.697661574539204,1289924,0.001807948,57.12307692307692
6.590909090909091,0.0028214233,49.40909090909091,19874.706795215607,228755.39393939395,20.500809855519694,0.0,-8.334866295646664,3.409090909090909,0.29330805,-115.75757575757575,79.4991901444803,9802,0.0045932382,54.44886596984993,1299950,0.0028214233,55.84848484848485
6.03030303030303,0.0020969105,49.333333333333336,19982.498717546463,229003.63636363635,21.920722344977754,0.0,-8.813913930337312,3.9696969696969697,0.2733017,-123.63636363636364,78.07927765502222,9868,0.0035507635,54.51601081943424,1309890,0.0020969105,55.90909090909091
5.417910447761194,0.0021495393,49.850746268656714,20095.445852041245,227052.89552238805,22.02744345870396,0.0,-8.964675000252022,4.582089552238806,0.29349786,-121.7910447761194,77.97255654129603,9935,0.004826593,54.04581813448918,1319868,0.0021495393,55.43283582089552
4.984848484848484,0.0017067917,47.22727272727273,20202.610459804535,237195.63636363635,21.99645022602696,0.0,-9.13798093992284,5.015151515151516,0.26699564,-128.33333333333334,78.00354977397303,10001,0.0038852172,56.45478004437552,1329957,0.0017067917,57.90909090909091
6.074626865671642,0.0020919293,48.64179104477612,20308.517605781555,231637.97014925373,23.892040732031443,0.0,-9.839664028952427,3.925373134328358,0.28667688,-135.37313432835822,76.10795926796857,10068,0.0040181023,55.147745939670116,1339938,0.0020919293,56.55223880597015
5.880597014925373,0.0021454438,49.97014925373134,20417.74989748001,226686.08955223882,21.970607091039966,0.0,-8.947283936404897,4.119402985074627,0.2757675,-122.38805970149254,78.02939290896002,10135,0.0045354436,53.94555577130527,1349973,0.0021454438,55.343283582089555
5.2272727272727275,0.0020445057,50.09090909090909,20527.191634655,226024.72727272726,19.956609904094027,0.0,-8.147225266521502,4.7727272727272725,0.2714071,-110.60606060606061,80.04339009590596,10201,0.0033386196,53.81287550591831,1359938,0.0020445057,55.18181818181818
5.865671641791045,0.0021155078,48.16417910447761,20635.422451019287,233533.1343283582,24.309963461739443,0.0,-9.886137800398991,4.134328358208955,0.2682301,-140.29850746268656,75.6900365382606,10268,0.003602446,55.589093672155464,1369827,0.0021155078,57.014925373134325
4.492537313432836,0.0025554877,50.07462686567164,20743.44313454628,225952.4776119403,19.808778942614246,0.0,-8.095319735011852,5.507462686567164,0.26773956,-108.95522388059702,80.19122105738572,10335,0.0055029443,53.81242114161006,1379885,0.0025554877,55.16417910447761
6.276923076923077,0.0020064183,48.09230769230769,20847.875163078308,233976.12307692308,24.655440835948287,0.0,-9.797966038235527,3.723076923076923,0.26621127,-141.3846153846154,75.3445591640517,10400,0.0035682695,55.67431200201397,1389919,0.0020064183,57.12307692307692
4.940298507462686,0.0024233926,48.26865671641791,20954.94673514366,233105.19402985074,21.291599491307746,0.0,-8.937160981063222,5.059701492537314,0.27295953,-121.19402985074628,78.70840050869221,10467,0.0046114894,55.49192115552378,1399949,0.0024233926,56.91044776119403
5.73015873015873,0.001868747,47.0,21060.94601225853,237893.07936507938,25.548626984764393,0.0,-10.346177744997412,4.26984126984127,0.2590039,-150.47619047619048,74.45137301523562,10530,0.0036805389,56.64593401473046,1409907,0.001868747,58.07936507936508
5.0,0.002022778,49.378787878787875,21168.893304347992,228693.33333333334,20.418666324628777,0.0,-8.368112315293018,5.0,0.26869857,-113.78787878787878,79.5813336753712,10596,0.0045142695,54.45773868967956,1419872,0.002022778,55.833333333333336
5.402985074626866,0.0018505187,50.507462686567166,21277.691499710083,224485.25373134328,21.67882315222287,0.0,-8.866160924670053,4.597014925373134,0.26624352,-118.95522388059702,78.32117684777711,10663,0.0033416825,53.43761106068601,1429906,0.0018505187,54.80597014925373
6.268656716417911,0.0021696975,49.149253731343286,21390.10484814644,229498.26865671642,22.469387407948755,0.0,-9.24201450677458,3.7313432835820897,0.2739272,-125.82089552238806,77.53061259205124,10730,0.0050965943,54.657091678611096,1439911,0.0021696975,56.02985074626866
6.787878787878788,0.0020416388,48.68181818181818,21494.831514835358,231361.9393939394,22.172065253807258,0.0,-8.920864980889078,3.212121212121212,0.27693853,-125.45454545454545,77.82793474619274,10796,0.0045566196,55.096477540529065,1449960,0.0020416388,56.484848484848484
5.96875,0.002292305,47.875,21604.093569278717,234624.0,23.07101410393245,0.0,-9.325882182221351,4.03125,0.2787307,-133.90625,76.92898589606752,10860,0.003583186,55.852568907368756,1459845,0.002292305,57.28125
6.203125,0.0021993935,48.203125,21710.59398841858,233216.0,23.994446427519215,0.0,-9.51205237926534,3.796875,0.263853,-137.5,76.00555357248085,10924,0.0040807994,55.53309631745493,1469879,0.0021993935,56.9375
4.985074626865671,0.002068507,49.791044776119406,21817.4682636261,226991.76119402985,20.83158593441339,0.0,-8.579053738531774,5.014925373134329,0.253474,-115.82089552238806,79.1684140655866,10991,0.0044565597,54.067033825453485,1479975,0.002068507,55.417910447761194
6.0,0.0021898039,51.53030303030303,21926.22597885132,220377.21212121213,21.56380744008045,0.0,-8.587290510206497,4.0,0.28274444,-115.75757575757575,78.43619255991953,11057,0.00421105,52.47957799011436,1489879,0.0021898039,53.803030303030305
6.166666666666667,0.0018401428,48.666666666666664,22033.268995046616,231734.30303030304,22.924575573772195,0.0,-9.190375949356174,3.8333333333333335,0.26889876,-129.84848484848484,77.07542442622777,11123,0.003330107,55.14672818241142,1499908,0.0018401428,56.57575757575758
6.045454545454546,0.0022295548,50.515151515151516,22139.652813911438,224411.15151515152,20.92568961440423,0.0,-8.325818786232984,3.9545454545454546,0.29751837,-114.84848484848484,79.07431038559578,11189,0.004887497,53.42600381142456,1509913,0.0022295548,54.78787878787879
6.777777777777778,0.0018970636,46.76190476190476,22240.92737865448,238998.3492063492,23.526720042043237,0.0,-9.515661369863817,3.2222222222222223,0.2798731,-137.93650793650792,76.47327995795676,11252,0.0035048225,56.88174325240048,1519885,0.0018970636,58.34920634920635
6.861538461538461,0.0025226949,49.92307692307692,22344.584250450134,226792.36923076923,21.92524885308271,0.0,-8.61103202552189,3.1384615384615384,0.273217,-122.3076923076923,78.07475114691731,11317,0.004852955,53.98034899629998,1529992,0.0025226949,55.36923076923077
7.078125,0.0020767539,47.859375,22450.162806749344,234688.0,23.87620606552834,0.0,-9.51148531701274,2.921875,0.27066773,-138.75,76.12379393447165,11381,0.005127057,55.86586243192695,1539969,0.0020767539,57.296875
6.703125,0.002015589,46.875,22553.044521808624,238592.0,25.27180427238921,0.0,-10.259028303405353,3.296875,0.25846738,-151.09375,74.72819572761078,11445,0.0054447167,56.780425224881256,1549880,0.002015589,58.25
6.333333333333333,0.002305276,52.18181818181818,22664.88695192337,218329.21212121213,22.575024594350683,0.0,-8.844334926441483,3.6666666666666665,0.24713711,-119.84848484848484,77.42497540564932,11511,0.0044802427,51.93348411278841,1559949,0.002305276,53.303030303030305
4.803030303030303,0.002572731,51.09090909090909,22774.838541269302,222425.21212121213,22.22031722940187,0.0,-9.04378516087471,5.196969696969697,0.2610312,-120.0,77.77968277059813,11577,0.0042495644,52.92467303111549,1569955,0.002572731,54.303030303030305
5.34375,0.002414505,50.390625,22883.070810079575,225152.0,21.543030198851834,0.0,-8.553583763408916,4.65625,0.27894035,-119.375,78.45696980114815,11641,0.0045865336,53.56921447572419,1579866,0.002414505,54.96875
5.734375,0.0021869233,48.5,22987.19483590126,232128.0,24.11508715193749,0.0,-9.641833585014684,4.265625,0.27836058,-138.28125,75.88491284806248,11705,0.0037491696,55.268177582007475,1589909,0.0021869233,56.671875
5.184615384615385,0.0019997454,49.184615384615384,23094.853590726852,229565.04615384617,23.350405161660095,0.0,-9.413570290252245,4.815384615384615,0.29533046,-131.3846153846154,76.64959483833991,11770,0.004100819,54.65029463176254,1599918,0.0019997454,56.04615384615385
5.666666666666667,0.0021443139,46.666666666666664,23197.93805193901,239323.42857142858,24.72575092645549,0.0,-9.906755228531086,4.333333333333333,0.29409721,-145.55555555555554,75.27424907354451,11833,0.003473443,56.96440870056134,1609951,0.0021443139,58.42857142857143
5.6923076923076925,0.0022121512,49.47692307692308,23304.289966583252,228430.76923076922,22.404309381554246,0.0,-8.815863599238176,4.3076923076923075,0.27229476,-126.3076923076923,77.59569061844573,11898,0.0044032265,54.380134590658734,1619903,0.0022121512,55.76923076923077
4.287878787878788,0.0021614248,50.45454545454545,23410.482203245163,224845.57575757575,21.329649011412847,0.0,-8.623615172190243,5.712121212121212,0.25160047,-118.18181818181819,78.67035098858717,11964,0.0039071175,53.50312108615063,1629948,0.0021614248,54.89393939393939
3.25,0.0023767124,49.955882352941174,23519.14576816559,226484.70588235295,20.90134511722061,0.0,-8.698018443906337,6.75,0.25776583,-115.44117647058823,79.09865488277937,12032,0.0048083467,53.93091390672322,1639949,0.0023767124,55.294117647058826
4.075757575757576,0.0023684204,49.803030303030305,23626.002293348312,227017.69696969696,21.142400048855492,0.0,-8.636878799208366,5.924242424242424,0.26230887,-117.57575757575758,78.85759995114448,12098,0.0042273584,54.06381662616517,1649915,0.0023684204,55.42424242424242
4.2388059701492535,0.0019197218,50.23880597014925,23733.866057634354,225463.40298507462,20.57257417748387,0.0,-8.264472833909092,5.7611940298507465,0.25655243,-113.58208955223881,79.42742582251613,12165,0.0037042957,53.67883441099465,1659973,0.0019197218,55.04477611940298
3.772727272727273,0.0024203756,49.81818181818182,23841.285828351974,226955.63636363635,20.329579451575903,0.0,-8.330713504852135,6.2272727272727275,0.2690638,-113.03030303030303,79.67042054842408,12231,0.004649487,54.05043466373054,1669879,0.0024203756,55.40909090909091
4.415384615384616,0.002142387,48.13846153846154,23947.98112487793,233472.0,23.144965182543217,0.0,-9.284848395813215,5.584615384615384,0.29247814,-131.84615384615384,76.85503481745678,12296,0.0043213363,55.59703642294642,1679991,0.002142387,57.0
5.890625,0.0019745694,46.796875,24050.457455158234,238720.0,23.890267978051792,0.0,-9.6540074766518,4.109375,0.28153035,-140.0,76.1097320219482,12360,0.003949302,56.83428769064994,1689978,0.0019745694,58.28125
4.523076923076923,0.0021483777,49.61538461538461,24157.28350377083,227989.66153846154,21.564607619839325,0.0,-8.78338110367173,5.476923076923077,0.24990521,-120.61538461538461,78.43539238016066,12425,0.00395357,54.26323241243975,1699879,0.0021483777,55.66153846153846
4.223880597014926,0.0022450895,51.59701492537314,24265.107769727707,220511.5223880597,21.683668695132678,0.0,-8.760357599029456,5.776119402985074,0.26874116,-116.41791044776119,78.31633130486732,12492,0.003988718,52.463004463606666,1709833,0.0022450895,53.83582089552239
4.4,0.002104261,49.89230769230769,24370.775683164597,226603.3230769231,21.533923105764963,0.0,-8.456751572166143,5.6,0.27333066,-120.15384615384616,78.46607689423503,12557,0.0041506565,53.97372839808084,1719868,0.002104261,55.323076923076925
4.393939393939394,0.0019402563,48.15151515151515,24473.78131389618,233472.0,21.612664970405397,0.0,-8.760684322914047,5.606060606060606,0.285559,-123.63636363636364,78.3873350295946,12623,0.0029869808,55.590161275981714,1729874,0.0019402563,57.0
5.090909090909091,0.0025507377,48.27272727272727,24576.932831048965,233037.57575757575,21.127081476420052,0.0,-8.400491809310072,4.909090909090909,0.28900486,-120.0,78.87291852357997,12689,0.004925911,55.48314863369181,1739999,0.0025507377,56.89393939393939
6.045454545454546,0.002135651,49.60606060606061,24680.439633607864,227824.48484848486,22.516483020528153,0.0,-8.985565234606108,3.9545454545454546,0.28984976,-126.06060606060606,77.48351697947186,12755,0.0043810164,54.249784347278506,1749919,0.002135651,55.621212121212125
5.515151515151516,0.0029348445,49.46969696969697,24785.412969589233,228569.21212121213,22.4730605724154,0.0,-8.931439749346703,4.484848484848484,0.28897792,-126.96969696969697,77.52693942758461,12821,0.0044602067,54.397661791800566,1759965,0.0029348445,55.803030303030305
4.696969696969697,0.0020543246,48.621212121212125,24890.0681848526,231610.18181818182,20.791149284115164,0.0,-8.551928078006013,5.303030303030303,0.2636934,-117.72727272727273,79.20885071588484,12887,0.005302319,55.153961274562704,1769979,0.0020543246,56.54545454545455
3.4393939393939394,0.0028346998,49.5,24995.408754825592,228196.84848484848,22.075171750638525,0.0,-9.020873894689782,6.5606060606060606,0.28645903,-123.03030303030303,77.9248282493615,12953,0.005951123,54.34259261345351,1779956,0.0028346998,55.71212121212121
4.7272727272727275,0.002065188,49.22727272727273,25101.35548877716,229251.87878787878,22.3772987409591,0.0,-9.00469104274295,5.2727272727272725,0.2760843,-125.75757575757575,77.6227012590409,13019,0.0038129932,54.5941496741689,1789971,0.002065188,55.96969696969697
3.8181818181818183,0.0026367484,49.43939393939394,25207.689068555832,228569.21212121213,20.51110663059727,0.0,-8.40299366592491,6.181818181818182,0.2590154,-115.0,79.48889336940273,13085,0.004523036,54.41377512341423,1799969,0.0026367484,55.803030303030305
3.8636363636363638,0.0022615609,49.71212121212121,25316.121978998184,227390.0606060606,21.581791577056094,0.0,-8.746386528148486,6.136363636363637,0.2755502,-118.93939393939394,78.4182084229439,13151,0.0051706103,54.14942069698999,1809927,0.0022615609,55.515151515151516
3.953846153846154,0.0021486422,47.8,25421.480288743973,234669.29230769232,21.189487861160817,0.0,-8.655523969503477,6.046153846153846,0.28273085,-121.6923076923077,78.8105121388392,13216,0.0045501906,55.895677118405104,1819869,0.0021486422,57.292307692307695
3.1323529411764706,0.0023575763,49.294117647058826,25529.24785065651,228833.88235294117,20.27774984737387,0.0,-8.467677482098352,6.867647058823529,0.28705454,-113.38235294117646,79.7222501526261,13284,0.0052879774,54.51543406052043,1829925,0.0023575763,55.86764705882353
5.446153846153846,0.0026312298,47.707692307692305,25634.39989542961,235236.43076923076,23.17521538814679,0.0,-9.421893208872117,4.553846153846154,0.31695458,-134.15384615384616,76.8247846118532,13349,0.0054700496,56.001494139219496,1839897,0.0026312298,57.43076923076923
6.17741935483871,0.0020503292,46.25806451612903,25734.570538520813,240937.29032258064,26.16608884364641,0.0,-10.280105580236741,3.8225806451612905,0.31895962,-158.5483870967742,73.83391115635361,13411,0.0048176018,57.34202435636495,1849940,0.0020503292,58.82258064516129
5.523076923076923,0.0022629895,50.261538461538464,25839.46773147583,225658.0923076923,21.249067869912576,0.0,-8.336076345486,4.476923076923077,0.27018124,-117.6923076923077,78.75093213008742,13476,0.00479695,53.68748696494696,1859933,0.0022629895,55.09230769230769
3.9545454545454546,0.0018763059,48.878787878787875,25945.222777843475,230182.78787878787,22.58056340821701,0.0,-9.309543322285315,6.045454545454546,0.28180474,-126.36363636363636,77.41943659178301,13542,0.003775975,54.868417833014206,1869930,0.0018763059,56.196969696969695
4.492307692307692,0.0025905853,48.8,26052.058950185776,231077.4153846154,20.990526667595166,0.0,-8.65318106342415,5.507692307692308,0.29118046,-118.76923076923077,79.0094733324048,13607,0.0056026527,55.006941044097175,1879879,0.0025905853,56.41538461538462
5.145161290322581,0.0022312738,45.79032258064516,26153.652057409286,242721.03225806452,25.387330566289883,0.0,-10.211226555611704,4.854838709677419,0.2986635,-155.6451612903226,74.6126694337101,13669,0.0039515807,57.774374522517384,1889884,0.0022312738,59.25806451612903
3.640625,0.0026894915,47.890625,26258.831079483032,234368.0,22.497593642287626,0.0,-9.010348210832323,6.359375,0.26750115,-132.03125,77.50240635771236,13733,0.005850426,55.81569496948289,1899897,0.0026894915,57.21875
3.276923076923077,0.0024262222,49.12307692307692,26366.743844509125,229817.1076923077,22.01587042045257,0.0,-9.047970713888173,6.723076923076923,0.2495193,-123.53846153846153,77.98412957954743,13798,0.005247821,54.70896366005891,1909885,0.0024262222,56.10769230769231
2.4242424242424243,0.0025053415,49.95454545454545,26474.177441120148,226459.15151515152,22.406265720957318,0.0,-9.231942237689534,7.575757575757576,0.26507434,-123.48484848484848,77.59373427904268,13864,0.005296462,53.92776350252569,1919875,0.0025053415,55.28787878787879
3.08955223880597,0.0017157897,50.149253731343286,26581.00499510765,226135.8805970149,21.033607697277265,0.0,-8.477332413834393,6.91044776119403,0.26851016,-116.41791044776119,78.9663923027227,13931,0.0036670368,53.797643439540245,1929993,0.0017157897,55.208955223880594
3.6323529411764706,0.002964058,50.36764705882353,26688.572543382645,225039.0588235294,20.394589987018747,0.0,-8.47916024703113,6.367647058823529,0.26843977,-111.61764705882354,79.60541001298125,13999,0.0045854365,53.56943682111282,1939969,0.002964058,54.94117647058823
3.8970588235294117,0.0019998609,50.3235294117647,26793.334853172302,225099.29411764705,19.863333476466693,0.0,-8.108537964943281,6.102941176470588,0.27635694,-108.97058823529412,80.13666652353328,14067,0.003644836,53.59615751894236,1949998,0.0019998609,54.955882352941174
3.7761194029850746,0.002345827,49.80597014925373,26897.83249759674,227052.89552238805,19.062300582076077,0.0,-7.83162149858223,6.223880597014926,0.28243583,-105.82089552238806,80.93769941792392,14134,0.005273806,54.06854505974626,1959942,0.002345827,55.43283582089552
4.3125,0.0021383772,47.84375,27003.148294448853,234752.0,24.69597852308319,0.0,-9.865242617740941,5.6875,0.32813716,-146.5625,75.30402147691679,14198,0.004374588,55.883215938602305,1969872,0.0021383772,57.3125
5.4,0.0017205933,48.66153846153846,27105.649252414703,231581.53846153847,20.569818701709416,0.0,-8.28091267138116,4.6,0.30816376,-118.15384615384616,79.43018129829058,14263,0.003160894,55.128506720887366,1979861,0.0017205933,56.53846153846154
4.402985074626866,0.0020677045,49.985074626865675,27209.506091833115,226441.55223880598,20.831223653892,0.0,-8.425575563774679,5.597014925373134,0.28002444,-115.82089552238806,79.16877634610799,14330,0.005240663,53.909964707167454,1989875,0.0020677045,55.28358208955224
3.985074626865672,0.002834553,49.850746268656714,27314.58526325226,227052.89552238805,21.955609907417706,0.0,-8.983544057943375,6.014925373134329,0.29160044,-121.7910447761194,78.04439009258232,14397,0.0061526867,54.04488191845833,1999851,0.002834553,55.43283582089552
4.363636363636363,0.0021045415,49.28787878787879,27420.29593396187,229065.69696969696,20.344943546445574,0.0,-8.324908203261735,5.636363636363637,0.2935348,-112.87878787878788,79.65505645355444,14463,0.0045867334,54.542454846942086,2009868,0.0021045415,55.92424242424242
4.34375,0.0025692848,46.453125,27522.841252803802,240512.0,23.005076768904413,0.0,-9.340190886468891,5.65625,0.3128169,-138.28125,76.99492323109561,14527,0.004933063,57.20328275792284,2019896,0.0025692848,58.71875
3.716417910447761,0.0018990433,49.91044776119403,27628.887845516205,226747.223880597,20.854587101058474,0.0,-8.385034686565954,6.2835820895522385,0.2900703,-114.77611940298507,79.14541289894153,14594,0.004189224,53.9823014332711,2029873,0.0018990433,55.35820895522388
5.287878787878788,0.0024886553,50.878787878787875,27732.949820756912,223169.9393939394,21.445297924470662,0.0,-8.473383675155624,4.712121212121212,0.3031951,-116.66666666666667,78.5547020755293,14660,0.0052524204,53.109788795249436,2039884,0.0024886553,54.484848484848484
4.567164179104478,0.003330501,48.940298507462686,27835.444384098053,230476.41791044775,20.673877016621304,0.0,-8.329735825443429,5.432835820895522,0.30472016,-117.16417910447761,79.32612298337867,14727,0.0042083706,54.869684268400576,2049903,0.003330501,56.26865671641791
3.6615384615384614,0.0029709598,47.96923076923077,27939.651725769043,234228.1846153846,21.810234186537958,0.0,-8.918159203147006,6.338461538461538,0.29943576,-125.53846153846153,78.18976581346206,14792,0.0052341474,55.76254620758508,2059846,0.0029709598,57.184615384615384
3.830769230769231,0.0025636707,50.16923076923077,28044.65149950981,225658.0923076923,22.417693799284784,0.0,-8.993421530394883,6.1692307692307695,0.29445505,-123.84615384615384,77.58230620071522,14857,0.0047281035,53.733220687136374,2069854,0.0025636707,55.09230769230769
4.787878787878788,0.0020636478,50.56060606060606,28149.15950679779,224473.21212121213,21.241079561342858,0.0,-8.3973923297536,5.212121212121212,0.28269652,-116.36363636363636,78.75892043865714,14923,0.0045311903,53.410566930619986,2079910,0.0020636478,54.803030303030305
3.91044776119403,0.002572033,50.791044776119406,28254.91219639778,223445.97014925373,21.923117238224766,0.0,-8.76520742646227,6.08955223880597,0.29261145,-118.95522388059702,78.07688276177525,14990,0.0049285777,53.18330005769755,2089947,0.002572033,54.55223880597015
5.121212121212121,0.0024803102,51.13636363636363,28359.683752298355,221928.72727272726,21.538967858606412,0.0,-8.629410146995493,4.878787878787879,0.2803247,-116.81818181818181,78.46103214139356,15056,0.004771402,52.84564051412532,2099865,0.0024803102,54.18181818181818
3.4347826086956523,0.0019571623,50.82608695652174,28467.06258249283,223083.59420289856,19.1313324976731,0.0,-7.81376344010819,6.565217391304348,0.27591258,-104.20289855072464,80.86866750232687,15125,0.004505143,53.12676679013515,2109990,0.0019571623,54.46376811594203
4.606060606060606,0.0021746517,49.72727272727273,28570.596628189087,227265.9393939394,20.13470799134386,0.0,-8.315174444277691,5.393939393939394,0.29559422,-112.12121212121212,79.86529200865616,15191,0.0033217529,54.128433824057225,2119906,0.0021746517,55.484848484848484
5.5588235294117645,0.0025451712,49.5,28673.258768081665,228472.4705882353,22.021035356628847,0.0,-8.950855626618676,4.4411764705882355,0.30453995,-123.23529411764706,77.97896464337113,15259,0.0052280677,54.37426927179818,2129960,0.0025451712,55.779411764705884
4.984848484848484,0.0024601147,49.40909090909091,28777.03597664833,228631.27272727274,22.110532549936647,0.0,-8.846103343049343,5.015151515151516,0.30258724,-124.24242424242425,77.88946745006332,15325,0.0036132867,54.43618892309603,2139955,0.0024601147,55.81818181818182
5.166666666666667,0.0020296178,50.166666666666664,28881.13741827011,225776.48484848486,21.32350841144296,0.0,-8.565928578241135,4.833333333333333,0.2986512,-117.87878787878788,78.67649158855701,15391,0.004363815,53.748210599971834,2149942,0.0020296178,55.121212121212125
4.136363636363637,0.0022927297,49.25757575757576,28986.29286122322,229003.63636363635,19.21688415560308,0.0,-7.768092892485983,5.863636363636363,0.30384284,-107.72727272727273,80.78311584439693,15457,0.0047229454,54.55085723801572,2159841,0.0022927297,55.90909090909091
5.833333333333333,0.0022370608,49.515151515151516,29086.711097955704,228258.9090909091,20.05349244545399,0.0,-8.07944594232147,4.166666666666667,0.32074776,-111.36363636363636,79.946507554546,15523,0.004957428,54.3439477417515,2169863,0.0022370608,55.72727272727273
6.492307692307692,0.0021665536,48.07692307692308,29185.63307905197,233661.04615384617,22.751300029654914,0.0,-8.86835603641738,3.5076923076923077,0.3121994,-130.30769230769232,77.24869997034511,15588,0.0039540613,55.64758315260701,2179888,0.0021665536,57.04615384615385
5.666666666666667,0.0027558117,49.54545454545455,29289.07007241249,228196.84848484848,21.773878553143785,0.0,-8.742256259618822,4.333333333333333,0.28530577,-122.42424242424242,78.22612144685623,15654,0.0046364283,54.32131440545377,2189963,0.0027558117,55.71212121212121
6.323529411764706,0.0020990125,50.588235294117645,29392.19914984703,224256.0,20.92753886217178,0.0,-8.494918681080987,3.676470588235294,0.29449227,-114.41176470588235,79.07246113782823,15722,0.004719212,53.37455983432034,2199987,0.0020990125,54.75
5.720588235294118,0.0019738046,49.35294117647059,29496.59331727028,228833.88235294117,21.603082347480015,0.0,-8.636608574818503,4.279411764705882,0.28756097,-120.88235294117646,78.39691765252,15790,0.004249814,54.48520429296733,2209994,0.0019738046,55.86764705882353
5.5606060606060606,0.00225802,49.89393939393939,29600.390843868256,226955.63636363635,22.029866244225804,0.0,-8.821123447241145,4.4393939393939394,0.2769951,-122.87878787878788,77.97013375577421,15856,0.004759122,54.013241786646944,2220000,0.00225802,55.40909090909091
