TimestepsSoFar,AttNC,Tmc,entropy,Tbt,Ptt,optimgain,meankl,TimeElapsed,MtR,TtR,MpbtA,entloss,EpisodesSoFar,surrgain,Tmt,MpbtN,AttC
1119929,3.1538461538461537,48.753846153846155,0.29290575,231203.44615384616,55.043392351581005,0.0021242462,0.004088007,19502.1370511055,-8.806722163849853,-127.6923076923077,77.44149839832097,0.0,8723,0.0021242462,56.44615384615385,22.558501601679023,6.846153846153846
1129980,3.2615384615384615,48.44615384615385,0.27755645,232211.6923076923,55.30589689513701,0.0022266377,0.0044334233,19642.80699968338,-9.328071126278852,-133.3846153846154,76.52330204315757,0.0,8788,0.0022266377,56.69230769230769,23.47669795684241,6.7384615384615385
1139896,4.166666666666667,49.303030303030305,0.29513872,228631.27272727274,54.48810698602944,0.001977381,0.0035564124,19787.08798313141,-8.622313850829563,-116.36363636363636,79.09435681157989,0.0,8854,0.001977381,55.81818181818182,20.905643188420115,5.833333333333333
1149866,3.3333333333333335,48.92424242424242,0.2932287,230679.27272727274,54.90166905996026,0.0017516067,0.0038465105,19930.269090890884,-9.161794561320496,-133.78787878787878,76.47853936442965,0.0,8920,0.0017516067,56.31818181818182,23.52146063557033,6.666666666666667
1159971,4.196969696969697,49.34848484848485,0.27996773,228879.51515151514,54.491688224028216,0.0018690007,0.00292592,20075.06604361534,-8.336777332685086,-117.57575757575758,79.00271210943367,0.0,8986,0.0018690007,55.878787878787875,20.997287890566312,5.803030303030303
1169988,4.925373134328358,50.17910447761194,0.2610594,225707.94029850746,53.734072907215804,0.0022591501,0.003703227,20223.17745757103,-8.321612281680585,-114.32835820895522,79.28588594695354,0.0,9053,0.0022591501,55.1044776119403,20.714114053046455,5.074626865671642
1179867,5.924242424242424,49.75757575757576,0.2847496,227265.9393939394,54.11389109120762,0.0021713453,0.0049054013,20375.251942634583,-8.373172465311788,-114.39393939393939,79.42745409117319,0.0,9119,0.0021713453,55.484848484848484,20.572545908826818,4.075757575757576
1189935,3.787878787878788,49.333333333333336,0.29913315,228879.51515151514,54.500429080591196,0.002422262,0.0051956354,20520.81586623192,-8.578423486816867,-121.06060606060606,78.4629293545836,0.0,9185,0.002422262,55.878787878787875,21.537070645416403,6.212121212121212
1199863,2.25,46.03125,0.2596671,241984.0,57.57089091907195,0.0019584384,0.004295338,20662.825189113617,-10.96584590502707,-168.28125,72.18240722454595,0.0,9249,0.0019584384,59.078125,27.81759277545404,7.75
1209917,3.6818181818181817,49.09090909090909,0.26231626,229810.42424242425,54.72204037416251,0.0023203052,0.0042852173,20806.120485782623,-8.870192519413882,-124.39393939393939,77.94717448579428,0.0,9315,0.0023203052,56.10606060606061,22.052825514205722,6.318181818181818
1219937,4.8,48.86153846153846,0.26080546,230510.27692307692,54.91272679465939,0.0019710339,0.004121556,20950.63015627861,-8.545125741391752,-121.6923076923077,78.43608393143215,0.0,9380,0.0019710339,56.276923076923076,21.563916068567867,5.2
1229908,4.984615384615385,48.12307692307692,0.28349015,233408.9846153846,55.59638989753467,0.0023772873,0.005039472,21094.03064775467,-8.738427013589266,-122.0,78.6298874525997,0.0,9445,0.0023772873,56.98461538461538,21.370112547400264,5.015384615384615
1239899,4.0,46.85245901639344,0.24465781,238508.0655737705,56.78100244542281,0.001894801,0.0031758572,21233.676628112793,-10.609340125441834,-159.672131147541,72.79388095950371,0.0,9506,0.001894801,58.22950819672131,27.206119040496297,6.0
1249884,4.938461538461539,49.06153846153846,0.2482497,230069.16923076924,54.76574257796107,0.0022269709,0.0045050615,21378.771174430847,-8.716488053831442,-122.76923076923077,78.06986493981867,0.0,9571,0.0022269709,56.16923076923077,21.93013506018132,5.061538461538461
1259986,5.835820895522388,49.62686567164179,0.27132276,227908.776119403,54.24895919733124,0.0024443388,0.0047025457,21525.919320583344,-8.683988175540549,-118.2089552238806,78.78787266296963,0.0,9638,0.0024443388,55.64179104477612,21.212127337030367,4.164179104477612
1269936,5.369230769230769,47.92307692307692,0.27630255,234354.21538461538,55.79831470869399,0.0030935293,0.00617693,21667.88929271698,-9.18623869854344,-130.46153846153845,77.27464194899511,0.0,9703,0.0030935293,57.215384615384615,22.725358051004896,4.630769230769231
1279939,3.3484848484848486,48.5,0.24028923,232354.9090909091,55.296821315016544,0.0020543195,0.0046210946,21812.552701473236,-10.327096804947436,-149.54545454545453,73.80238769673782,0.0,9769,0.0020543195,56.72727272727273,26.197612303262154,6.651515151515151
1289887,3.828125,47.640625,0.24273,235584.0,56.07438872095316,0.0022876228,0.0041508744,21956.93723154068,-9.027717437592555,-130.625,77.36196569551143,0.0,9833,0.0022876228,57.515625,22.63803430448859,6.171875
1299949,4.476923076923077,48.261538461538464,0.27256915,232841.84615384616,55.466105919772446,0.0018421521,0.0027963913,22105.5678088665,-9.400545260786796,-133.84615384615384,76.55001548546407,0.0,9898,0.0018421521,56.84615384615385,23.449984514535906,5.523076923076923
1309872,5.0,47.01587301587302,0.2590169,237893.07936507938,56.63480210960548,0.0021908917,0.0045020995,22250.2720580101,-9.419664841950596,-136.984126984127,76.65340315363699,0.0,9961,0.0021908917,58.07936507936508,23.34659684636302,5.0
1319890,5.15625,46.96875,0.23042992,238336.0,56.70766180926747,0.0024141779,0.006422787,22393.327607154846,-9.226354502227746,-137.8125,76.74866571989283,0.0,10025,0.0024141779,58.1875,23.25133428010717,4.84375
1329863,5.835820895522388,49.88059701492537,0.25357884,226686.08955223882,53.99000088354068,0.002420913,0.0054822816,22542.922838449478,-9.428113270856095,-125.67164179104478,77.23884554242258,0.0,10092,0.002420913,55.343283582089555,22.761154457577433,4.164179104477612
1339980,6.149253731343284,49.47761194029851,0.24468414,228275.58208955225,54.36375957300937,0.002055028,0.0038317423,22692.39349079132,-9.166334450741628,-126.71641791044776,77.24078309409755,0.0,10159,0.002055028,55.73134328358209,22.759216905902445,3.8507462686567164
1349919,6.333333333333333,50.04545454545455,0.2507053,226086.78787878787,53.843111712715825,0.002059247,0.0044617653,22842.186765432358,-8.530751456558583,-116.66666666666667,78.78453059214014,0.0,10225,0.002059247,55.196969696969695,21.21546940785985,3.6666666666666665
1359943,5.676470588235294,49.955882352941174,0.2475156,226484.70588235295,53.9308049482381,0.0022215114,0.004670801,22988.797162294388,-8.872241376140082,-120.73529411764706,78.24873473628831,0.0,10293,0.0022215114,55.294117647058826,21.751265263711687,4.323529411764706
1369999,4.5588235294117645,50.63235294117647,0.25568566,224195.76470588235,53.34531093559423,0.0023467706,0.0049111815,23139.565638065338,-9.176264963274882,-125.44117647058823,77.15363589287222,0.0,10361,0.0023467706,54.73529411764706,22.84636410712781,5.4411764705882355
1379987,4.651515151515151,49.06060606060606,0.24887039,229996.60606060605,54.75718793103755,0.0020186459,0.0038327677,23290.307993412018,-9.387587725261094,-129.6969696969697,77.11437063690673,0.0,10427,0.0020186459,56.15151515151515,22.885629363093273,5.348484848484849
1389921,3.8615384615384616,47.49230769230769,0.21575476,235803.56923076924,56.17325628143415,0.0018539502,0.0048559215,23437.09548687935,-10.094330672191358,-147.3846153846154,75.26089722204176,0.0,10492,0.0018539502,57.56923076923077,24.739102777958237,6.138461538461539
1399988,5.2388059701492535,49.701492537313435,0.24234203,227541.97014925373,54.17165284516123,0.0024173225,0.004577134,23590.68400669098,-9.297838452726713,-124.6268656716418,77.57773372528266,0.0,10559,0.0024173225,55.55223880597015,22.42226627471734,4.7611940298507465
1409980,5.075757575757576,50.78787878787879,0.24144407,223356.12121212122,53.174241973087405,0.0018899463,0.0043219496,23739.48443555832,-8.35774178125007,-112.87878787878788,79.3356596063992,0.0,10625,0.0018899463,54.53030303030303,20.66434039360081,4.924242424242424
1419907,5.850746268656716,49.62686567164179,0.25027665,227908.776119403,54.251023442317425,0.0020051135,0.0034122313,23886.524500370026,-8.1363089054562,-111.19402985074628,80.05528992277038,0.0,10692,0.0020051135,55.64179104477612,19.944710077229626,4.149253731343284
1429886,3.8507462686567164,49.940298507462686,0.23523925,226563.8208955224,53.94532479533208,0.0017652997,0.003536751,24031.953395605087,-8.385387844167758,-117.61194029850746,78.82946416375171,0.0,10759,0.0017652997,55.3134328358209,21.170535836248302,6.149253731343284
1439907,4.507462686567164,51.08955223880597,0.22779633,222284.41791044775,52.90779190098737,0.0020584164,0.0043913783,24182.68754196167,-8.437548701751558,-113.43283582089552,79.05914345710877,0.0,10826,0.0020584164,54.26865671641791,20.94085654289125,5.492537313432836
1449987,4.402985074626866,51.28358208955224,0.25068167,221550.80597014926,52.732471719856186,0.0036772126,0.005920794,24331.980310201645,-8.390578829457912,-112.53731343283582,79.17936747821875,0.0,10893,0.0036772126,54.08955223880597,20.820632521781242,5.597014925373134
1459946,2.911764705882353,50.88235294117647,0.23949032,223171.76470588235,53.10733849604041,0.0019284956,0.0036996345,24475.155749320984,-7.77016007120716,-110.58823529411765,79.65806003692667,0.0,10961,0.0019284956,54.48529411764706,20.341939963073347,7.088235294117647
1469950,2.476923076923077,47.723076923076924,0.21058424,235488.4923076923,56.020895656459295,0.0017195642,0.0032961688,24616.613489151,-10.238866801247351,-153.53846153846155,73.8627006780854,0.0,11026,0.0017195642,57.49230769230769,26.13729932191457,7.523076923076923
1479938,3.5970149253731343,49.35820895522388,0.21760492,228642.38805970148,54.46095114837343,0.0015519558,0.003823637,24764.004766464233,-9.38258328613012,-135.07462686567163,76.15953258821753,0.0,11093,0.0015519558,55.82089552238806,23.840467411782488,6.402985074626866
1489890,4.352941176470588,50.338235294117645,0.231138,225099.29411764705,53.58908475014353,0.0022516965,0.004380991,24911.86862397194,-8.910589996367056,-122.94117647058823,77.74052806226813,0.0,11161,0.0022516965,54.955882352941174,22.25947193773185,5.647058823529412
1499967,5.132352941176471,50.05882352941177,0.22249258,226243.76470588235,53.853188730524494,0.002237907,0.0052844533,25058.620346069336,-7.956690886773622,-107.20588235294117,80.55173966623757,0.0,11229,0.002237907,55.23529411764706,19.448260333762406,4.867647058823529
1509913,3.926470588235294,51.3235294117647,0.25691336,221545.41176470587,52.713042846718295,0.003005568,0.0064905225,25204.32690691948,-8.1740771172449,-108.67647058823529,79.94339116252627,0.0,11297,0.003005568,54.088235294117645,20.05660883747373,6.073529411764706
1519933,2.6176470588235294,48.98529411764706,0.22392032,230520.4705882353,54.85165053052104,0.0019168007,0.005260348,25351.459156751633,-9.8732831073808,-144.7058823529412,74.60929863115919,0.0,11365,0.0019168007,56.279411764705884,25.39070136884081,7.382352941176471
1529955,3.985294117647059,49.39705882352941,0.23219976,228773.64705882352,54.456230996090454,0.0019090646,0.004294666,25496.08712220192,-8.936801126105227,-123.23529411764706,78.23751027808167,0.0,11433,0.0019090646,55.85294117647059,21.762489721918318,6.014705882352941
1539918,4.220588235294118,50.6764705882353,0.23558809,224015.0588235294,53.30476256500318,0.0021841056,0.004173318,25643.132544755936,-8.568072734625606,-115.73529411764706,78.79337848814436,0.0,11501,0.0021841056,54.69117647058823,21.206621511855634,5.779411764705882
1549910,4.852941176470588,50.970588235294116,0.25348276,222750.11764705883,53.018860304709726,0.0027090325,0.005076117,25790.788826227188,-8.649056113100453,-114.55882352941177,78.86164964566103,0.0,11569,0.0027090325,54.38235294117647,21.138350354338925,5.147058823529412
1559952,4.632352941176471,49.220588235294116,0.23710038,229436.23529411765,54.616829851475494,0.001680245,0.0031460186,25935.729407310486,-8.378279151562477,-114.41176470588235,79.55924145732351,0.0,11637,0.001680245,56.01470588235294,20.4407585426765,5.367647058823529
1569907,4.720588235294118,51.61764705882353,0.24927576,220461.17647058822,52.44748536595305,0.002613717,0.005331692,26082.972131729126,-8.399158663704704,-113.97058823529412,78.8848751625984,0.0,11705,0.002613717,53.8235294117647,21.115124837401595,5.279411764705882
1579919,5.0588235294117645,49.720588235294116,0.2209133,227508.70588235295,54.1595758674574,0.0020001386,0.0040696887,26227.810584783554,-8.772929859792438,-121.61764705882354,78.2683438006284,0.0,11773,0.0020001386,55.544117647058826,21.731656199371606,4.9411764705882355
1589891,4.720588235294118,51.705882352941174,0.25775144,220039.5294117647,52.357981061842615,0.0024721206,0.00481211,26375.519642829895,-7.816540627853236,-106.17647058823529,80.29764646755662,0.0,11841,0.0024721206,53.720588235294116,19.702353532443354,5.279411764705882
1599865,3.5074626865671643,49.53731343283582,0.22487654,228397.85074626867,54.34851426692352,0.0023084534,0.004812645,26523.322566509247,-9.349638012292433,-132.53731343283582,76.51417207572337,0.0,11908,0.0023084534,55.76119402985075,23.48582792427665,6.492537313432836
1609900,4.417910447761194,48.80597014925373,0.20931093,230904.35820895524,54.9851394138269,0.0015784836,0.0044272956,26667.240255355835,-8.465934710424108,-118.05970149253731,79.04397968880093,0.0,11975,0.0015784836,56.37313432835821,20.95602031119906,5.582089552238806
1619868,4.257575757575758,49.06060606060606,0.23125622,230120.72727272726,54.77393163189668,0.002266006,0.003613741,26814.44186115265,-8.78691383285218,-120.45454545454545,78.50170562713643,0.0,12041,0.002266006,56.18181818181818,21.498294372863572,5.742424242424242
1629852,3.8955223880597014,50.19402985074627,0.2530169,225707.94029850746,53.7265483093853,0.0031143017,0.005855731,26959.598235607147,-8.066410567393396,-109.55223880597015,80.14147243621373,0.0,12108,0.0031143017,55.1044776119403,19.85852756378627,6.104477611940299
1639867,3.7761194029850746,48.73134328358209,0.22633512,231148.89552238805,55.0471251805902,0.0023182814,0.00461586,27103.020087003708,-8.541664574366623,-121.49253731343283,78.49423701857503,0.0,12175,0.0023182814,56.43283582089552,21.505762981424972,6.223880597014926
1649907,3.5,51.44117647058823,0.2468816,220943.0588235294,52.58665701243806,0.0021843764,0.005329648,27251.88953924179,-8.592857029643637,-116.76470588235294,78.30480895538096,0.0,12243,0.0021843764,53.94117647058823,21.69519104461902,6.5
1659874,4.015384615384615,49.276923076923076,0.21030988,228997.9076923077,54.54314616035335,0.0018682596,0.0040248325,27397.448444604874,-9.05818057614849,-129.53846153846155,77.06864521557966,0.0,12308,0.0018682596,55.90769230769231,22.931354784420318,5.984615384615385
1669869,3.5522388059701493,49.776119402985074,0.21494746,227114.02985074627,54.08741525436168,0.0021547968,0.004046684,27540.579555749893,-8.56479329650758,-117.76119402985074,78.67789210740325,0.0,12375,0.0021547968,55.44776119402985,21.322107892596723,6.447761194029851
1679997,4.492753623188406,50.507246376811594,0.23530166,224508.28985507245,53.441430233438034,0.0018964667,0.003959263,27683.690922498703,-8.379629561779746,-112.46376811594203,79.46991997472469,0.0,12444,0.0018964667,54.81159420289855,20.53008002527529,5.507246376811594
1689881,3.8333333333333335,49.31818181818182,0.21172188,229003.63636363635,54.52285614195766,0.0017998895,0.0029977816,27829.742310523987,-8.682231678451554,-119.0909090909091,78.7437185514563,0.0,12510,0.0017998895,55.90909090909091,21.256281448543678,6.166666666666667
1699980,4.882352941176471,50.26470588235294,0.2173627,225520.9411764706,53.672170417710056,0.0019118239,0.0046928967,27976.55333828926,-8.491056887371537,-114.55882352941177,79.19783346194653,0.0,12578,0.0019118239,55.05882352941177,20.802166538053427,5.117647058823529
1709883,3.791044776119403,50.46268656716418,0.22093096,224668.6567164179,53.4819924861766,0.0024518354,0.0045156325,28122.110463619232,-8.608768723332473,-117.46268656716418,78.58540730327857,0.0,12645,0.0024518354,54.850746268656714,21.414592696721446,6.208955223880597
1719976,5.4411764705882355,49.30882352941177,0.21781129,228713.41176470587,54.49464341968002,0.0017222824,0.0028793812,28269.787296295166,-8.893248307081612,-118.38235294117646,78.84846746488343,0.0,12713,0.0017222824,55.838235294117645,21.15153253511656,4.5588235294117645
1729938,5.2835820895522385,50.82089552238806,0.22810493,223140.2985074627,53.13501333496048,0.002663179,0.004863547,28418.168204784393,-8.38280299125731,-112.23880597014926,79.27608887903882,0.0,12780,0.002663179,54.47761194029851,20.72391112096119,4.7164179104477615
1739851,6.151515151515151,49.0,0.24792807,230120.72727272726,54.801684302380856,0.0026060315,0.0050986866,28566.295319080353,-9.546322769279925,-131.5151515151515,76.610243475238,0.0,12846,0.0026060315,56.18181818181818,23.389756524762053,3.8484848484848486
1749840,5.2727272727272725,48.666666666666664,0.20701699,231424.0,55.109382399624465,0.0017284089,0.004562771,28709.06334257126,-8.847040064433916,-124.6969696969697,78.12246916327071,0.0,12912,0.0017284089,56.5,21.87753083672929,4.7272727272727275
1759827,6.373134328358209,49.014925373134325,0.23809624,230231.8805970149,54.80708661693657,0.0024417217,0.0049781506,28856.112362861633,-9.01128577343197,-125.07462686567165,77.91226412937385,0.0,12979,0.0024417217,56.208955223880594,22.08773587062617,3.626865671641791
1769833,5.46969696969697,48.71212121212121,0.20071617,231424.0,55.08781226697269,0.0022507329,0.0044962405,29002.80117869377,-8.688545254591348,-121.51515151515152,78.75952287635282,0.0,13045,0.0022507329,56.5,21.240477123647164,4.53030303030303
1779958,4.409090909090909,50.31818181818182,0.20559363,225031.75757575757,53.59070129258267,0.0021474194,0.0047802865,29148.97963500023,-9.806534050746743,-135.15151515151516,75.51653048045958,0.0,13111,0.0021474194,54.93939393939394,24.48346951954041,5.590909090909091
1789977,5.91044776119403,49.47761194029851,0.245396,228336.71641791044,54.37186882643094,0.0023292527,0.00444815,29298.057515382767,-8.849142863680541,-117.16417910447761,78.91537292799917,0.0,13178,0.0023292527,55.74626865671642,21.084627072000803,4.08955223880597
1799945,4.791044776119403,50.23880597014925,0.24472867,225280.0,53.658496464658306,0.0019843918,0.0038083158,29441.720229148865,-8.26913744981696,-112.53731343283582,79.57525675600459,0.0,13245,0.0019843918,55.0,20.424743243995408,5.208955223880597
1809879,3.353846153846154,46.56923076923077,0.18879437,239647.5076923077,57.04806959663245,0.0020971936,0.005580415,29585.33350944519,-10.20043427604105,-148.92307692307693,75.12091498230451,0.0,13310,0.0020971936,58.50769230769231,24.87908501769548,6.6461538461538465
1819950,4.432835820895522,48.74626865671642,0.23379886,231332.2985074627,55.0616936984571,0.002346869,0.0054705176,29731.52436351776,-9.358650778631642,-127.61194029850746,77.38717980563521,0.0,13377,0.002346869,56.47761194029851,22.612820194364797,5.567164179104478
1829911,3.5538461538461537,48.41538461538462,0.21739474,232211.6923076923,55.32066318016099,0.0016807434,0.0036313073,29874.28011727333,-9.20835045317917,-128.6153846153846,77.28462732059589,0.0,13442,0.0016807434,56.69230769230769,22.715372679404094,6.446153846153846
1839913,3.1818181818181817,49.45454545454545,0.21081321,228445.0909090909,54.394102210204274,0.0020339163,0.0040562907,30018.130477428436,-8.740402322888343,-123.93939393939394,77.82027055278954,0.0,13508,0.0020339163,55.77272727272727,22.17972944721045,6.818181818181818
1849906,3.6029411764705883,49.5,0.20698714,228532.70588235295,54.3803985590015,0.0020828275,0.0045082415,30163.747054100037,-9.112709513143855,-127.79411764705883,77.37483800470359,0.0,13576,0.0020828275,55.794117647058826,22.625161995296388,6.397058823529412
1859961,4.514705882352941,51.14705882352941,0.23552789,221967.0588235294,52.84483726261897,0.0022714844,0.004308508,30309.779976844788,-8.511285015940391,-116.02941176470588,78.56724493866456,0.0,13644,0.0022714844,54.19117647058823,21.43275506133547,5.485294117647059
1869890,3.257575757575758,49.621212121212125,0.19404465,227638.30303030304,54.21888189183575,0.002123454,0.0039488007,30456.58063673973,-9.160175308832695,-131.8181818181818,76.47216881068437,0.0,13710,0.002123454,55.57575757575758,23.527831189315634,6.742424242424242
1879870,5.338235294117647,50.044117647058826,0.22764637,226304.0,53.86777143842494,0.0017575122,0.0037563257,30604.618726730347,-8.790204035196599,-118.23529411764706,78.63211080850144,0.0,13778,0.0017575122,55.25,21.36788919149856,4.661764705882353
1889970,4.028985507246377,48.89855072463768,0.23365936,230385.15942028986,54.881798453156875,0.002373861,0.004272161,30748.627773046494,-8.671418693910898,-117.97101449275362,79.01313305334392,0.0,13847,0.002373861,56.2463768115942,20.98686694665608,5.971014492753623
1899967,3.373134328358209,49.208955223880594,0.20053707,229559.40298507462,54.6364526205645,0.0020161755,0.0046628197,30895.640745162964,-8.898805535540747,-125.5223880597015,77.81128193052727,0.0,13914,0.0020161755,56.04477611940298,22.188718069472714,6.626865671641791
1909851,4.367647058823529,49.51470588235294,0.23903625,228111.0588235294,54.327728646717745,0.0022945201,0.004546559,31042.59818124771,-8.583891979751458,-114.70588235294117,79.45124956904277,0.0,13982,0.0022945201,55.69117647058823,20.54875043095723,5.632352941176471
1919850,3.283582089552239,49.08955223880597,0.20010746,229681.67164179104,54.710381634144206,0.0017648711,0.0036544434,31186.542613506317,-8.7036270755397,-120.59701492537313,78.47189202995573,0.0,14049,0.0017648711,56.07462686567164,21.528107970044278,6.7164179104477615
1929895,3.7794117647058822,51.19117647058823,0.20996758,222087.5294117647,52.83770860830839,0.0017583347,0.0038216978,31329.101888418198,-8.330792988843472,-113.38235294117646,78.98464957459232,0.0,14117,0.0017583347,54.220588235294116,21.0153504254077,6.220588235294118
1939996,4.850746268656716,50.52238805970149,0.23388997,224424.1194029851,53.42427901392695,0.0027770135,0.0058560297,31475.06255221367,-8.523727246913033,-115.5223880597015,78.83203910027862,0.0,14184,0.0027770135,54.791044776119406,21.1679608997214,5.149253731343284
1949911,4.268656716417911,50.417910447761194,0.24063678,224852.05970149254,53.52317399264289,0.002236387,0.0045445883,31621.655576467514,-8.057421365994056,-108.50746268656717,80.16305393611215,0.0,14251,0.002236387,54.8955223880597,19.836946063887833,5.731343283582089
1959920,2.727272727272727,48.84848484848485,0.20506299,230741.33333333334,54.94463242067439,0.0019161837,0.00461745,31764.8652715683,-9.390346530130904,-136.5151515151515,76.02392379170833,0.0,14317,0.0019161837,56.333333333333336,23.976076208291644,7.2727272727272725
1969964,3.537313432835821,50.014925373134325,0.21510158,226563.8208955224,53.909442732510136,0.00264922,0.005792781,31907.090354442596,-8.447942475067853,-119.1044776119403,78.58493786899038,0.0,14384,0.00264922,55.3134328358209,21.415062131009634,6.462686567164179
1979978,2.9545454545454546,48.015151515151516,0.19024257,233844.36363636365,55.69721189627204,0.0019540554,0.004376493,32045.139127016068,-9.430712078945602,-133.03030303030303,76.73526172665957,0.0,14450,0.0019540554,57.09090909090909,23.264738273340413,7.045454545454546
1989988,3.6363636363636362,48.77272727272727,0.18161468,231113.69696969696,55.02578503652586,0.001935955,0.0039124475,32184.116179943085,-10.3032722384787,-142.42424242424244,74.80952112387357,0.0,14516,0.001935955,56.42424242424242,25.19047887612642,6.363636363636363
1999986,4.181818181818182,50.86363636363637,0.21187516,223169.9393939394,53.117913583995424,0.0027545642,0.005116224,32329.07333469391,-9.196145415408738,-123.63636363636364,77.37618216969973,0.0,14582,0.0027545642,54.484848484848484,22.623817830300265,5.818181818181818
2009915,5.411764705882353,50.3235294117647,0.2595318,225280.0,53.61765684843772,0.003026045,0.00596291,32476.378040790558,-8.318690559172223,-109.11764705882354,80.12085130295088,0.0,14650,0.003026045,55.0,19.879148697049132,4.588235294117647
2019996,3.3582089552238807,48.298507462686565,0.20298044,232677.25373134328,55.42890938304454,0.0016626274,0.003497351,32618.58497095108,-8.837903799869338,-127.91044776119404,77.71514437769456,0.0,14717,0.0016626274,56.80597014925373,22.284855622305408,6.641791044776119
2029982,3.582089552238806,48.92537313432836,0.17864507,230720.9552238806,54.904234608758465,0.0018267581,0.005148103,32762.051708698273,-9.438791218831277,-133.5820895522388,76.71955913860664,0.0,14784,0.0018267581,56.32835820895522,23.28044086139337,6.417910447761194
2039874,5.287878787878788,51.0,0.2280707,222735.51515151514,53.001947264866125,0.0024656858,0.0040305736,32909.588366270065,-8.567064176402392,-115.9090909090909,78.67473007793906,0.0,14850,0.0024656858,54.378787878787875,21.32526992206097,4.712121212121212
2049961,4.552238805970149,50.17910447761194,0.20857203,225646.80597014926,53.727650708616856,0.0018089833,0.0030190106,33057.10828280449,-8.500027646069624,-118.95522388059702,78.62766924297124,0.0,14917,0.0018089833,55.08955223880597,21.372330757028745,5.447761194029851
2059883,5.134328358208955,49.59701492537314,0.22968031,228092.1791044776,54.28495723150404,0.0020337799,0.0035975128,33203.10757470131,-8.698558096042706,-118.35820895522389,78.76594260892001,0.0,14984,0.0020337799,55.6865671641791,21.234057391079997,4.865671641791045
2069903,3.8805970149253732,48.76119402985075,0.17824553,231148.89552238805,55.03323936582237,0.0016263068,0.003950015,33350.6877579689,-9.54713289076299,-135.97014925373134,76.10544184570074,0.0,15051,0.0016263068,56.43283582089552,23.89455815429926,6.119402985074627
2079907,5.3088235294117645,51.39705882352941,0.2261575,221184.0,52.635683599239385,0.002327598,0.0041685295,33500.60915493965,-8.285146600804556,-110.0,79.60129050628404,0.0,15119,0.002327598,54.0,20.398709493715927,4.6911764705882355
2089981,4.147058823529412,50.25,0.18745266,225460.70588235295,53.6729566458248,0.0019698755,0.0044189654,33643.7522251606,-8.370971313770532,-114.41176470588235,79.25670100668336,0.0,15187,0.0019698755,55.044117647058826,20.743298993316618,5.852941176470588
2099977,4.897058823529412,51.0,0.21977963,222750.11764705883,53.00546354718043,0.0020904224,0.0034289937,33791.711809158325,-8.93425873269243,-120.29411764705883,77.80770932079975,0.0,15255,0.0020904224,54.38235294117647,22.192290679200262,5.102941176470588
2109916,4.91044776119403,51.059701492537314,0.23939262,222467.8208955224,52.943782509180664,0.0024159367,0.0056064543,33937.89076089859,-7.970532343477879,-106.56716417910448,80.41961465923802,0.0,15322,0.0024159367,54.3134328358209,19.58038534076197,5.08955223880597
2119920,4.537313432835821,48.17910447761194,0.19601445,233410.8656716418,55.56959116832835,0.0018693042,0.004502559,34084.10561823845,-9.640515238632984,-136.26865671641792,76.29851613479572,0.0,15389,0.0018693042,56.985074626865675,23.701483865204263,5.462686567164179
2129877,4.909090909090909,49.31818181818182,0.19609389,229065.69696969696,54.527397215497224,0.0017013517,0.0040523903,34231.347522974014,-8.863933544986208,-122.12121212121212,78.24181933073186,0.0,15455,0.0017013517,55.92424242424242,21.758180669268132,5.090909090909091
2139879,5.208955223880597,50.985074626865675,0.20792109,222712.35820895524,53.00778819017572,0.0017021063,0.0032827477,34378.553879499435,-8.830218627948858,-119.1044776119403,78.03335502428898,0.0,15522,0.0017021063,54.37313432835821,21.966644975711013,4.791044776119403
2149993,5.764705882352941,50.779411764705884,0.2250296,223171.76470588235,53.15842120326794,0.0027938087,0.0064540636,34528.492664813995,-8.432981091451392,-113.08823529411765,79.19320955704659,0.0,15590,0.0027938087,54.48529411764706,20.806790442953407,4.235294117647059
2159881,4.313432835820896,50.656716417910445,0.21261016,223873.91044776118,53.29748700009423,0.0024826275,0.004306059,34673.7451839447,-9.481167696656549,-127.01492537313433,76.73093739529459,0.0,15657,0.0024826275,54.656716417910445,23.269062604705407,5.686567164179104
2169947,4.5,51.338235294117645,0.21675535,221485.17647058822,52.69900666529019,0.00213676,0.0037848644,34819.60654950142,-8.208320092153045,-109.8529411764706,79.7180955562229,0.0,15725,0.00213676,54.0735294117647,20.281904443777062,5.5
2179887,3.8484848484848486,49.984848484848484,0.23024188,226521.21212121213,53.92178242179008,0.002207532,0.0050500375,34967.26497769356,-9.054111720823892,-123.33333333333333,77.84152066137452,0.0,15791,0.002207532,55.303030303030305,22.158479338625455,6.151515151515151
2189983,4.015151515151516,48.22727272727273,0.19195156,233161.69696969696,55.51709115408449,0.0019087356,0.0040315725,35110.93730258942,-8.870222660484256,-125.45454545454545,78.01134199616035,0.0,15857,0.0019087356,56.92424242424242,21.98865800383964,5.984848484848484
2199923,4.151515151515151,48.84848484848485,0.19140524,231175.75757575757,54.99469607996408,0.0018930307,0.0042626592,35254.78184223175,-8.742662517462191,-120.60606060606061,78.84604989853203,0.0,15923,0.0018930307,56.43939393939394,21.15395010146798,5.848484848484849
2209857,3.9076923076923076,49.86153846153846,0.22759606,226981.4153846154,54.03141650981194,0.0024475136,0.005880839,35400.64459967613,-8.805411414911477,-120.3076923076923,78.3677096553969,0.0,15988,0.0024475136,55.41538461538462,21.6322903446031,6.092307692307692
