surrgain,entropy,MpbtN,TimestepsSoFar,Ptt,meankl,Tbt,TimeElapsed,AttNC,AttC,Tmc,MpbtA,optimgain,MtR,entloss,Tmt,EpisodesSoFar,TtR
0.002252707,0.3024777,25.498844663045084,1109987,55.144133895133216,0.0029301844,231760.23880597015,19423.704972982407,1.373134328358209,8.626865671641792,48.67164179104478,74.50115533695488,0.002252707,-9.879520360009614,0.0,56.582089552238806,8716,-144.92537313432837
0.0023288017,0.29274225,23.425366709190982,1119940,54.481860200823746,0.0026365423,228886.92537313432,19570.09852719307,1.2686567164179106,8.73134328358209,49.37313432835821,76.57463329080903,0.0023288017,-9.159168539179447,0.0,55.88059701492537,8783,-131.044776119403
0.00228393,0.29387096,23.300266685020915,1129952,53.58853528465607,0.0031870918,225159.5294117647,19713.07662177086,2.0294117647058822,7.970588235294118,50.35294117647059,76.6997333149791,0.00228393,-9.185283117854487,0.0,54.970588235294116,8851,-128.23529411764707
0.0025339115,0.28367293,21.54431570112723,1139913,53.01139599866388,0.0045500584,222750.11764705883,19855.719749212265,1.5441176470588236,8.455882352941176,50.98529411764706,78.45568429887277,0.0025339115,-8.489250203169565,0.0,54.38235294117647,8919,-116.47058823529412
0.00335607,0.268121,23.932896431296466,1149941,53.47923455597211,0.004671551,224577.82857142857,20003.112811803818,1.8714285714285714,8.128571428571428,50.44285714285714,76.06710356870353,0.00335607,-9.358886209913113,0.0,54.82857142857143,8989,-130.42857142857142
0.002585629,0.28287587,22.758040079568826,1159922,53.41707407678974,0.005319314,224362.98507462686,20149.46288084984,2.701492537313433,7.298507462686567,50.52238805970149,77.24195992043116,0.002585629,-9.041188620192885,0.0,54.776119402985074,9056,-124.02985074626865
0.0023976313,0.27430254,23.58111596426669,1169885,53.33797374854897,0.0033805633,224015.0588235294,20295.03319954872,1.911764705882353,8.088235294117647,50.60294117647059,76.41888403573333,0.0023976313,-9.303157362212675,0.0,54.69117647058823,9124,-129.41176470588235
0.0022624996,0.2581548,22.225471834156885,1179872,52.68972392056697,0.003412245,221245.1343283582,20439.665912866592,1.373134328358209,8.626865671641792,51.298507462686565,77.7745281658431,0.0022624996,-8.542639042235228,0.0,54.014925373134325,9191,-120.29850746268657
0.0026370462,0.24945699,23.838629946630633,1189876,52.933258920487134,0.0045595146,222371.24637681158,20585.85051226616,1.565217391304348,8.434782608695652,51.05797101449275,76.16137005336937,0.0026370462,-9.250718599295176,0.0,54.289855072463766,9260,-128.84057971014494
0.003467425,0.2536223,22.320564416097632,1199887,52.35801497324254,0.0043608695,219996.75362318842,20732.640857696533,2.9855072463768115,7.0144927536231885,51.69565217391305,77.67943558390236,0.003467425,-8.80449795239733,0.0,53.710144927536234,9329,-119.42028985507247
0.0025331152,0.26811028,20.998049243164306,1209914,52.295464449980784,0.0037084208,219798.58823529413,20881.779396533966,3.8676470588235294,6.132352941176471,51.779411764705884,79.0019507568357,0.0025331152,-8.2438800545046,0.0,53.661764705882355,9397,-112.5
0.0018890775,0.26009968,19.764398660632825,1219993,52.37883627562665,0.0026938233,220099.76470588235,21027.05369925499,3.8088235294117645,6.1911764705882355,51.6764705882353,80.23560133936721,0.0018890775,-7.84170149722226,0.0,53.73529411764706,9465,-106.47058823529412
0.0021101078,0.26715317,20.01896341214985,1229994,52.627283345965765,0.002676273,221304.4705882353,21175.255039930344,3.9411764705882355,6.0588235294117645,51.44117647058823,79.98103658785017,0.0021101078,-8.043992800706159,0.0,54.029411764705884,9533,-108.97058823529412
0.0025803766,0.2811303,21.346173907578503,1239969,51.93263694379832,0.0049025845,218249.55223880598,21324.44567465782,3.8059701492537314,6.1940298507462686,52.16417910447761,78.65382609242147,0.0025803766,-8.339692115212623,0.0,53.28358208955224,9600,-113.43283582089552
0.0021550164,0.2565484,25.122007046692108,1249953,54.73696105205072,0.004216647,229742.80597014926,21470.614119768143,2.8955223880597014,7.104477611940299,49.04477611940298,74.87799295330795,0.0021550164,-9.927993688097146,0.0,56.08955223880597,9667,-142.38805970149255
0.0025275745,0.2491921,22.839822303045565,1259955,52.6340750432375,0.0035616485,221244.23529411765,21621.661506652832,3.735294117647059,6.264705882352941,51.411764705882355,77.16017769695443,0.0025275745,-9.06507832718412,0.0,54.01470588235294,9735,-123.23529411764706
0.0025333613,0.261139,20.420820630435173,1269972,52.173944178663746,0.0034641526,219227.7014925373,21769.93793606758,5.119402985074627,4.880597014925373,51.8955223880597,79.57917936956481,0.0025333613,-8.171894449650711,0.0,53.52238805970149,9802,-109.55223880597015
0.0019477468,0.26666194,20.153907982077502,1279855,52.01918335351373,0.0032618507,218494.08955223882,21920.228526592255,5.582089552238806,4.417910447761194,52.04477611940298,79.84609201792252,0.0019477468,-8.015924417436986,0.0,53.343283582089555,9869,-106.86567164179104
0.002921131,0.28590855,20.777977111107123,1289859,52.54625457976073,0.006037424,220762.35294117648,22072.05195903778,4.779411764705882,5.220588235294118,51.48529411764706,79.22202288889287,0.002921131,-8.49100327938236,0.0,53.89705882352941,9937,-111.76470588235294
0.0027781415,0.27164957,21.36883592121101,1299890,53.80390706563433,0.0033813945,225992.34782608695,22218.08382821083,2.579710144927536,7.420289855072464,50.10144927536232,78.631164078789,0.0027781415,-8.584008390185714,0.0,55.17391304347826,10006,-118.55072463768116
0.003717224,0.280413,20.86288536459052,1309914,52.949840313519644,0.004483922,222406.68656716417,22363.76898765564,2.2686567164179103,7.731343283582089,51.02985074626866,79.1371146354095,0.003717224,-8.311090047521146,0.0,54.298507462686565,10073,-113.58208955223881
0.0021994826,0.27184558,22.451486310234372,1319981,54.182160197716144,0.004058363,227476.40579710144,22506.2277739048,2.681159420289855,7.318840579710145,49.666666666666664,77.54851368976564,0.0021994826,-9.0804143289234,0.0,55.53623188405797,10142,-125.07246376811594
0.0027117599,0.29215282,20.200951104905137,1329913,53.72193984538876,0.0048133936,225402.26865671642,22650.514375925064,3.417910447761194,6.582089552238806,50.134328358208954,79.79904889509486,0.0027117599,-8.255584709650932,0.0,55.02985074626866,10209,-111.04477611940298
0.0021827398,0.28039593,21.627484814140033,1339944,54.236237291304896,0.0037632147,227725.37313432837,22796.302394628525,3.5970149253731343,6.402985074626866,49.61194029850746,78.37251518585995,0.0021827398,-8.768961927984185,0.0,55.59701492537314,10276,-120.44776119402985
0.0021798974,0.28015262,20.189891158250926,1349908,53.63662151668194,0.0031155334,225280.0,22938.992793798447,3.611940298507463,6.388059701492537,50.28358208955224,79.8101088417491,0.0021798974,-8.149383522090957,0.0,55.0,10343,-110.8955223880597
0.0025116443,0.27726376,22.14305841688024,1359994,53.69973223284273,0.0040706294,225463.40298507462,23084.628759622574,2.582089552238806,7.417910447761194,50.19402985074627,77.85694158311978,0.0025116443,-8.706498379301468,0.0,55.04477611940298,10410,-121.94029850746269
0.0022261008,0.2818686,21.81592974164988,1369914,53.75658211427172,0.0036922577,225776.48484848486,23227.44559121132,2.742424242424242,7.257575757575758,50.15151515151515,78.18407025835008,0.0022261008,-8.650481234598614,0.0,55.121212121212125,10476,-120.3030303030303
0.002401106,0.27765098,23.397660146125755,1379914,54.786760113687585,0.0031045603,229987.3432835821,23373.474234104156,2.925373134328358,7.074626865671642,49.0,76.60233985387424,0.002401106,-9.288577145746485,0.0,56.149253731343286,10543,-131.7910447761194
0.002369568,0.2677771,21.43994323968506,1389917,54.828814018115104,0.0039800005,230219.29411764705,23518.198966264725,3.2794117647058822,6.720588235294118,48.970588235294116,78.56005676031498,0.002369568,-8.634159025838093,0.0,56.205882352941174,10611,-120.44117647058823
0.0029039704,0.27519485,20.981266708005315,1399862,54.019151059323036,0.004448445,226747.223880597,23662.658185958862,3.791044776119403,6.208955223880597,49.83582089552239,79.0187332919947,0.0029039704,-8.60013060300014,0.0,55.35820895522388,10678,-116.11940298507463
0.0024593023,0.2595902,21.80880402085573,1409889,53.77519234708581,0.004077359,225891.3432835821,23809.517662763596,4.059701492537314,5.940298507462686,50.134328358208954,78.19119597914428,0.0024593023,-8.797243716820772,0.0,55.149253731343286,10745,-120.0
0.0022272954,0.25744104,20.82026711700115,1419919,54.45000668879479,0.0046895603,228693.33333333334,23952.187457323074,3.772727272727273,6.2272727272727275,49.39393939393939,79.17973288299883,0.0022272954,-8.387655899781286,0.0,55.833333333333336,10811,-116.51515151515152
0.002269804,0.25694478,20.807686634839747,1429951,53.91803210273528,0.0038126428,226380.41791044775,24098.28615450859,3.9402985074626864,6.059701492537314,49.95522388059702,79.19231336516026,0.002269804,-8.455040514633138,0.0,55.26865671641791,10878,-114.77611940298507
0.0027895428,0.27402997,21.86979927279277,1439912,54.294178390767776,0.005436713,227824.48484848486,24244.633550405502,4.893939393939394,5.106060606060606,49.515151515151516,78.13020072720721,0.0027895428,-8.920137221016253,0.0,55.621212121212125,10944,-121.66666666666667
0.00238573,0.27816808,21.169815266724555,1449928,54.532839408966296,0.0038820745,229009.19402985074,24388.979320049286,3.298507462686567,6.701492537313433,49.298507462686565,78.83018473327542,0.00238573,-8.597857868542183,0.0,55.91044776119403,11011,-118.05970149253731
0.0022072014,0.27726957,21.949503947340858,1459943,53.951153648869756,0.003427964,226665.41176470587,24534.592014312744,4.044117647058823,5.955882352941177,49.955882352941174,78.05049605265914,0.0022072014,-8.7886009342203,0.0,55.338235294117645,11079,-121.91176470588235
0.001925679,0.27625796,21.998430095185018,1469987,53.97902989242976,0.002542636,226725.64705882352,24680.767085552216,3.426470588235294,6.573529411764706,49.911764705882355,78.00156990481499,0.001925679,-8.736103789264648,0.0,55.35294117647059,11147,-122.05882352941177
0.0031477234,0.26518396,24.47800818841474,1479889,53.65514128963548,0.0050901347,225463.40298507462,24829.355306625366,2.656716417910448,7.343283582089552,50.28358208955224,75.52199181158527,0.0031477234,-9.689076160866033,0.0,55.04477611940298,11214,-134.92537313432837
0.0024435245,0.25761157,20.011659184405765,1489873,53.62651200123795,0.0043127034,225155.87878787878,24973.25701904297,3.6818181818181817,6.318181818181818,50.27272727272727,79.98834081559423,0.0024435245,-7.946085137147341,0.0,54.96969696969697,11280,-109.39393939393939
0.0021077963,0.2635692,22.432695698028688,1499873,53.2959418584447,0.0030172481,223873.91044776118,25118.794713497162,3.4029850746268657,6.597014925373134,50.656716417910445,77.56730430197133,0.0021077963,-9.033082147360618,0.0,54.656716417910445,11347,-122.83582089552239
0.002318561,0.26334575,22.025983238535385,1509935,53.39450153728629,0.0039024414,224256.0,25263.660898923874,3.4411764705882355,6.5588235294117645,50.544117647058826,77.97401676146465,0.002318561,-8.692802230239485,0.0,54.75,11415,-120.88235294117646
0.0026939793,0.26454332,20.283060484809802,1519893,53.79896663484607,0.003964189,225882.35294117648,25409.699358701706,3.8823529411764706,6.117647058823529,50.088235294117645,79.71693951519016,0.0026939793,-8.149552547237336,0.0,55.14705882352941,11483,-111.76470588235294
0.0020572385,0.26624307,23.429458676409276,1529914,54.24970953479266,0.003993538,227870.11764705883,25558.607707738876,4.147058823529412,5.852941176470588,49.61764705882353,76.57054132359072,0.0020572385,-9.298204718438146,0.0,55.63235294117647,11551,-130.44117647058823
0.0027115338,0.2805531,20.06488940693617,1539983,54.05276085192343,0.004980493,226930.62686567163,25707.63728928566,4.8059701492537314,5.1940298507462686,49.80597014925373,79.93511059306383,0.0027115338,-8.103645272975019,0.0,55.40298507462686,11618,-111.49253731343283
0.0025461318,0.29657143,22.24649133752616,1549912,54.167292533265645,0.003928868,227448.4705882353,25852.45702791214,3.338235294117647,6.661764705882353,49.69117647058823,77.75350866247382,0.0025461318,-8.919295974791659,0.0,55.529411764705884,11686,-123.97058823529412
0.0028033115,0.2978609,22.43882876360178,1559981,55.25019822643724,0.0041855085,232047.30434782608,25997.69898557663,2.7971014492753623,7.202898550724638,48.52173913043478,77.56117123639821,0.0028033115,-9.01589557941643,0.0,56.65217391304348,11755,-127.82608695652173
0.002347609,0.29013723,22.03743743012995,1569871,54.96801655208785,0.0030993985,230965.49253731343,26141.440146923065,2.537313432835821,7.462686567164179,48.850746268656714,77.96256256987006,0.002347609,-8.943210241656438,0.0,56.38805970149254,11822,-126.11940298507463
0.0020646758,0.26909387,21.75699854407434,1579932,54.02319024257887,0.0034761883,227001.5072463768,26288.22677922249,3.217391304347826,6.782608695652174,49.88405797101449,78.24300145592566,0.0020646758,-8.721581105094723,0.0,55.42028985507246,11891,-121.30434782608695
0.002516135,0.2760327,20.93698113590596,1589953,53.213757743600496,0.0045477725,223653.64705882352,26432.678958415985,4.014705882352941,5.985294117647059,50.779411764705884,79.06301886409403,0.002516135,-8.4049429130891,0.0,54.60294117647059,11959,-114.11764705882354
0.002601106,0.28264117,22.508895654195403,1599865,53.024874834969175,0.0033128986,222870.58823529413,26580.29620242119,3.764705882352941,6.235294117647059,50.98529411764706,77.4911043458046,0.002601106,-8.918714287949504,0.0,54.411764705882355,12027,-122.6470588235294
0.0032686708,0.2964424,20.562584153703835,1609993,55.054904506089606,0.0048577897,231271.16417910447,26720.955557346344,3.1641791044776117,6.835820895522388,48.74626865671642,79.43741584629616,0.0032686708,-8.22153270048944,0.0,56.46268656716418,12094,-117.16417910447761
0.0023941402,0.29499298,23.317036745315445,1619849,56.068186189050245,0.0037592174,235456.0,26861.932672023773,2.78125,7.21875,47.625,76.6829632546846,0.0023941402,-9.180195258638994,0.0,57.484375,12158,-134.6875
0.0021966468,0.2775586,21.056607041197193,1629900,55.2645504771628,0.0039557945,232230.78787878787,27003.27150964737,2.984848484848485,7.015151515151516,48.53030303030303,78.94339295880282,0.0021966468,-8.480408876630035,0.0,56.696969696969695,12224,-119.84848484848484
0.0028118445,0.2688765,21.595920716723473,1639983,53.74148639431748,0.0048465617,225707.94029850746,27148.04679083824,3.1492537313432836,6.850746268656716,50.16417910447761,78.40407928327653,0.0028118445,-8.659441313455055,0.0,55.1044776119403,12291,-119.40298507462687
0.0021429267,0.2735377,21.513254566654428,1649909,53.28880593516091,0.002640736,223812.776119403,27295.492245912552,3.8208955223880596,6.17910447761194,50.656716417910445,78.48674543334559,0.0021429267,-8.597756628447561,0.0,54.64179104477612,12358,-117.91044776119404
0.0021747265,0.27525362,19.501357255827344,1659894,52.94286272104714,0.003492878,222208.0,27441.86540222168,4.338235294117647,5.661764705882353,51.0,80.49864274417263,0.0021747265,-7.98451117164204,0.0,54.25,12426,-106.02941176470588
0.002522462,0.2849582,21.70325300488071,1669929,53.97479118185337,0.003352299,226704.69565217392,27589.426431417465,3.7681159420289854,6.231884057971015,49.91304347826087,78.29674699511929,0.002522462,-8.707361678234887,0.0,55.34782608695652,12495,-120.0
0.0027305828,0.28238323,23.287710897249468,1679989,55.9126005492951,0.0048682424,235015.42028985507,27735.625196695328,3.4927536231884058,6.507246376811594,47.84057971014493,76.71228910275053,0.0027305828,-9.394517156113057,0.0,57.3768115942029,12564,-136.95652173913044
0.002829813,0.275832,21.228544363272047,1689885,52.19556991518697,0.004626905,219288.83582089553,27884.183378458023,5.82089552238806,4.17910447761194,51.865671641791046,78.77145563672796,0.002829813,-8.502135568059856,0.0,53.53731343283582,12631,-113.73134328358209
0.002352027,0.27889597,23.881887307503643,1699998,53.68853366104337,0.003765992,225514.05714285714,28034.32377052307,4.014285714285714,5.985714285714286,50.22857142857143,76.11811269249633,0.002352027,-9.568787560174062,0.0,55.05714285714286,12701,-131.71428571428572
0.0026762676,0.2610669,22.120626455247194,1709964,54.22130048736782,0.005645022,227847.64179104476,28179.72816467285,4.611940298507463,5.388059701492537,49.67164179104478,77.8793735447528,0.0026762676,-8.879718727538604,0.0,55.62686567164179,12768,-124.4776119402985
0.00214015,0.27399176,21.372784067706544,1719981,52.84519284235171,0.0036807123,222087.5294117647,28326.52050471306,3.9558823529411766,6.044117647058823,51.1764705882353,78.62721593229341,0.00214015,-8.540883908471928,0.0,54.220588235294116,12836,-115.29411764705883
0.0025437335,0.27290624,21.32210356249928,1729892,53.01750547118178,0.004822924,222629.64705882352,28475.104552030563,4.102941176470588,5.897058823529412,50.94117647058823,78.67789643750073,0.0025437335,-8.546850320830824,0.0,54.35294117647059,12904,-115.88235294117646
0.0024386991,0.2708231,20.715110304757275,1739856,51.71789280084398,0.0039737364,217328.9411764706,28627.822178840637,4.338235294117647,5.661764705882353,52.39705882352941,79.2848896952427,0.0024386991,-8.110598874773105,0.0,53.05882352941177,12972,-109.26470588235294
0.0024965443,0.27954608,21.796106878869615,1749996,53.08731159950294,0.004975864,223056.45714285714,28773.49436354637,3.2857142857142856,6.714285714285714,50.9,78.20389312113035,0.0024965443,-8.508345297703825,0.0,54.457142857142856,13042,-118.71428571428571
0.002327632,0.2607765,21.284404189997613,1759905,54.251257132366845,0.004046507,227809.88235294117,28921.775150060654,3.4411764705882355,6.5588235294117645,49.60294117647059,78.71559581000238,0.002327632,-8.59044968553514,0.0,55.61764705882353,13110,-119.55882352941177
0.0028489728,0.25765955,22.557964611865675,1769990,52.72672364178906,0.0048533357,221599.53623188406,29071.217950820923,3.9565217391304346,6.043478260869565,51.30434782608695,77.4420353881343,0.0028489728,-9.008061079381495,0.0,54.10144927536232,13179,-122.02898550724638
0.0023857132,0.2741395,19.414767992250187,1779971,52.618880583137475,0.00503368,221124.63768115942,29222.513093709946,4.884057971014493,5.115942028985507,51.42028985507246,80.58523200774982,0.0023857132,-7.841499089677048,0.0,53.98550724637681,13248,-104.34782608695652
0.0020921112,0.25569966,24.924702822659878,1789908,54.86267220991123,0.003780929,230370.74285714285,29371.766283988953,2.8285714285714287,7.171428571428572,48.92857142857143,75.07529717734009,0.0020921112,-10.008356516525208,0.0,56.24285714285714,13318,-142.28571428571428
0.0018814795,0.25540504,23.69512122331633,1799973,54.20865422872119,0.0027445513,227629.17647058822,29519.66963148117,3.25,6.75,49.64705882352941,76.30487877668368,0.0018814795,-9.366948057050742,0.0,55.5735294117647,13386,-132.2058823529412
0.0025387085,0.27954376,21.438245436848508,1809927,52.82408995926215,0.0046274224,222027.29411764705,29668.68231201172,3.9558823529411766,6.044117647058823,51.205882352941174,78.56175456315148,0.0025387085,-8.619956726885686,0.0,54.205882352941174,13454,-116.17647058823529
0.003036598,0.2579601,23.929790712133382,1819933,55.084621953708094,0.0042855795,231424.0,29814.442332029343,1.9428571428571428,8.057142857142857,48.714285714285715,76.0702092878666,0.003036598,-9.635844228006867,0.0,56.5,13524,-136.42857142857142
0.0024269756,0.26950568,22.959885890261873,1829913,53.57507818320754,0.0036242118,225099.29411764705,29962.182382583618,2.5588235294117645,7.4411764705882355,50.36764705882353,77.04011410973811,0.0024269756,-9.305155756146183,0.0,54.955882352941174,13592,-126.02941176470588
0.0024999278,0.25784352,23.099276030010884,1839957,53.40526076343398,0.0043709273,224168.22857142857,30108.199234962463,2.342857142857143,7.6571428571428575,50.5,76.9007239699891,0.0024999278,-9.174504686362972,0.0,54.72857142857143,13662,-126.57142857142857
0.0024190082,0.24501769,25.134104346434402,1849976,53.023988686886,0.004586535,222870.58823529413,30254.103202581406,2.426470588235294,7.573529411764706,50.98529411764706,74.86589565356557,0.0024190082,-9.958784055862747,0.0,54.411764705882355,13730,-136.3235294117647
0.0023347777,0.23583543,24.182598752956892,1859974,54.358663402979005,0.003967503,228258.9090909091,30394.565620660782,3.0303030303030303,6.96969696969697,49.484848484848484,75.81740124704312,0.0023347777,-9.941372522059554,0.0,55.72727272727273,13796,-135.15151515151516
0.0029100354,0.26650155,22.515490251468066,1869878,53.362460499548135,0.006289348,224038.78787878787,30539.61930847168,2.893939393939394,7.106060606060606,50.56060606060606,77.48450974853192,0.0029100354,-9.183743837877246,0.0,54.696969696969695,13862,-122.57575757575758
0.0024249328,0.27179003,21.631228775851675,1879925,53.798354742558416,0.003417349,225873.6231884058,30684.72990012169,4.072463768115942,5.927536231884058,50.08695652173913,78.36877122414835,0.0024249328,-8.752870581028038,0.0,55.14492753623188,13931,-119.1304347826087
0.0020125501,0.27179867,21.190471211940803,1889841,54.12932493083303,0.0034240913,227419.7014925373,30828.40390920639,3.4328358208955225,6.567164179104478,49.76119402985075,78.80952878805917,0.0020125501,-8.623600689530102,0.0,55.52238805970149,13998,-117.46268656716418
0.00251316,0.27221572,23.39822419602208,1899993,52.98567310511823,0.003374597,222646.85714285713,30976.497494220734,3.7,6.3,51.01428571428571,76.60177580397789,0.00251316,-9.32607537819745,0.0,54.357142857142854,14068,-127.28571428571429
0.0023002047,0.2658148,21.75510911762878,1909882,52.76039841238118,0.003857751,221489.67164179104,31115.71040058136,3.2238805970149254,6.776119402985074,51.208955223880594,78.24489088237122,0.0023002047,-8.48317804310165,0.0,54.07462686567164,14135,-117.76119402985074
0.00229507,0.2601372,21.01046174945625,1919906,52.91384711701674,0.004199364,222193.15942028986,31261.041419267654,3.927536231884058,6.072463768115942,51.05797101449275,78.98953825054373,0.00229507,-8.412643885595152,0.0,54.2463768115942,14204,-113.6231884057971
0.0020985047,0.2495501,21.042559157143273,1929968,53.00175481050375,0.003872835,222786.78260869565,31402.327906131744,3.710144927536232,6.2898550724637685,51.01449275362319,78.95744084285671,0.0020985047,-8.49748508257653,0.0,54.391304347826086,14273,-114.05797101449275
0.002793324,0.25601724,21.134998153892152,1939944,54.24284548885038,0.0055274,227930.35294117648,31545.09535074234,4.794117647058823,5.205882352941177,49.64705882352941,78.86500184610783,0.002793324,-8.6119213622417,0.0,55.64705882352941,14341,-118.38235294117646
0.00272359,0.24740417,21.767331892775,1949896,53.96101275827713,0.005071059,226747.223880597,31684.71008992195,4.149253731343284,5.850746268656716,49.95522388059702,78.23266810722495,0.00272359,-8.870775504163372,0.0,55.35820895522388,14408,-120.44776119402985
0.002482782,0.25528562,20.68926897188923,1959956,53.05680792255471,0.004630543,222905.5072463768,31823.869149446487,4.188405797101449,5.811594202898551,50.927536231884055,79.31073102811077,0.002482782,-8.39564871092731,0.0,54.42028985507246,14477,-112.46376811594203
0.0025291985,0.25363794,22.074753105025227,1969885,53.42952633743338,0.004306332,224436.70588235295,31968.179706335068,4.426470588235294,5.573529411764706,50.51470588235294,77.92524689497476,0.0025291985,-8.993422132799632,0.0,54.794117647058826,14545,-120.58823529411765
0.0032052172,0.263284,20.688906973298128,1979896,52.708202341056776,0.005574218,221421.4492753623,32114.041850090027,5.27536231884058,4.72463768115942,51.30434782608695,79.31109302670184,0.0032052172,-8.457463077225235,0.0,54.05797101449275,14614,-112.02898550724638
0.0025896304,0.27322212,22.40133348117648,1989870,54.28453077266533,0.005093151,227990.58823529413,32254.81072807312,5.102941176470588,4.897058823529412,49.5735294117647,77.5986665188235,0.0025896304,-9.102771802677012,0.0,55.661764705882355,14682,-124.70588235294117
0.0026679046,0.27211004,23.519188097876075,1999871,54.74464985546326,0.0048887883,229865.07462686568,32392.952032089233,5.432835820895522,4.567164179104478,49.059701492537314,76.48081190212395,0.0026679046,-9.476448298265261,0.0,56.11940298507463,14749,-132.38805970149255
0.0020727548,0.2715389,22.63115010430083,2009922,52.593837884728586,0.0037651472,220943.0588235294,32526.00508904457,4.294117647058823,5.705882352941177,51.4264705882353,77.36884989569914,0.0020727548,-8.872895565983592,0.0,53.94117647058823,14817,-121.61764705882354
0.0024341138,0.27775878,21.86019523335047,2019973,54.087693913526735,0.0046890755,227236.2985074627,32660.8738591671,4.791044776119403,5.208955223880597,49.80597014925373,78.13980476664955,0.0024341138,-8.956821064465732,0.0,55.47761194029851,14884,-121.04477611940298
0.0020363757,0.26899436,22.407114678355104,2029890,55.347565944714326,0.003254906,232416.9696969697,32797.71771001816,4.924242424242424,5.075757575757576,48.40909090909091,77.59288532164487,0.0020363757,-9.246762175713242,0.0,56.74242424242424,14950,-127.42424242424242
0.0024128924,0.26555845,21.305192121787382,2039962,54.459186581522715,0.0035822757,228713.41176470587,32927.431502342224,5.147058823529412,4.852941176470588,49.38235294117647,78.69480787821264,0.0024128924,-8.579385195809147,0.0,55.838235294117645,15018,-118.82352941176471
0.0023117773,0.2584982,20.664621623395348,2049935,53.80511983728116,0.0040580034,226002.82352941178,33062.32333922386,5.852941176470588,4.147058823529412,50.10294117647059,79.3353783766046,0.0023117773,-8.368496920155332,0.0,55.1764705882353,15086,-114.11764705882354
0.0021968363,0.23234607,21.739117797086916,2059918,53.62876502943167,0.0052012694,225218.8656716418,33192.66798090935,5.104477611940299,4.895522388059701,50.28358208955224,78.26088220291307,0.0021968363,-8.853429994211155,0.0,54.985074626865675,15153,-120.0
0.0024217481,0.24896559,24.470394880532034,2069952,54.62935990978779,0.0036349487,229562.18181818182,33321.11376976967,5.515151515151516,4.484848484848484,49.22727272727273,75.52960511946797,0.0024217481,-10.028196151629697,0.0,56.04545454545455,15219,-137.27272727272728
0.0022850342,0.25432962,21.258004814027174,2079924,55.38809300928052,0.004222141,232640.0,33444.5101981163,4.796875,5.203125,48.375,78.74199518597281,0.0022850342,-8.653377841158306,0.0,56.796875,15283,-120.9375
0.0030394024,0.272607,21.612315143926214,2089951,54.23609386390393,0.005486841,227847.64179104476,33575.10591816902,5.059701492537314,4.940298507462686,49.64179104477612,78.38768485607379,0.0030394024,-8.692821092492464,0.0,55.62686567164179,15350,-119.70149253731343
0.0024590136,0.2711052,21.075780866427404,2099999,54.60008090179478,0.0047216704,229249.96923076923,33699.776134729385,3.4615384615384617,6.538461538461538,49.215384615384615,78.92421913357259,0.0024590136,-8.41139819792265,0.0,55.96923076923077,15415,-118.15384615384616
0.0022758758,0.2676936,20.996331240318625,2109860,54.66657409666232,0.0039711916,229500.12121212122,33823.214193582535,3.4696969696969697,6.53030303030303,49.13636363636363,79.00366875968135,0.0022758758,-8.449415237055627,0.0,56.03030303030303,15481,-117.72727272727273
0.0024954132,0.26406923,21.978680140188597,2119962,55.25356809156978,0.004702859,231920.48484848486,33944.12655591965,3.5757575757575757,6.424242424242424,48.484848484848484,78.0213198598114,0.0024954132,-9.029900038060163,0.0,56.621212121212125,15547,-125.0
0.0021957285,0.26932386,22.562507986841887,2129950,55.282535060132574,0.0034975498,232106.66666666666,34067.3568482399,4.515151515151516,5.484848484848484,48.46969696969697,77.43749201315812,0.0021957285,-9.164406580672004,0.0,56.666666666666664,15613,-128.1818181818182
0.0016825452,0.2698382,22.812081121151646,2139957,54.772718569610994,0.0028287608,230058.66666666666,34192.52188205719,5.196969696969697,4.803030303030303,49.04545454545455,77.18791887884836,0.0016825452,-9.16161763497393,0.0,56.166666666666664,15679,-129.24242424242425
0.002884244,0.26694626,21.186145627173865,2149891,55.123821854838255,0.004936001,231455.5076923077,34322.82549285889,5.369230769230769,4.630769230769231,48.646153846153844,78.81385437282611,0.002884244,-8.704725684017443,0.0,56.50769230769231,15744,-120.3076923076923
0.0024340933,0.25827163,22.28278157899717,2159877,53.43373883784252,0.004401946,224349.0909090909,34447.81963944435,4.863636363636363,5.136363636363637,50.484848484848484,77.71721842100283,0.0024340933,-8.852490692751399,0.0,54.77272727272727,15810,-121.66666666666667
0.0027927035,0.28522745,22.596227299451936,2169991,53.72766758186455,0.0048459503,225830.20895522388,34571.13167977333,4.656716417910448,5.343283582089552,50.223880597014926,77.40377270054807,0.0027927035,-9.255291591238276,0.0,55.134328358208954,15877,-124.6268656716418
0.0028943478,0.28828323,24.589875020583367,2179940,55.24382123669942,0.0049539744,232106.66666666666,34694.8901245594,3.196969696969697,6.803030303030303,48.54545454545455,75.41012497941661,0.0028943478,-9.86455792320065,0.0,56.666666666666664,15943,-141.66666666666666
0.0024409373,0.28990012,21.801415730249914,2189938,53.53515144774111,0.004484184,224838.8923076923,34819.3180770874,3.4307692307692306,6.569230769230769,50.38461538461539,78.19858426975004,0.0024409373,-8.58204404293868,0.0,54.89230769230769,16008,-120.46153846153847
0.0017110743,0.2763478,22.55318973714655,2199858,54.15662144593407,0.0031701787,227452.12121212122,34945.93926215172,3.196969696969697,6.803030303030303,49.71212121212121,77.44681026285345,0.0017110743,-8.954308169063406,0.0,55.53030303030303,16074,-124.84848484848484
